subject,day,level,time,f_sd,cst_sd,fpc_sd,f_cst_r,fpc_cst_r,f_fpc_r,w
SFU11,stretch,submax10,pre,0.000464957,1.00108755,0.019994918,0.359729187,0.771295647,0.63914677,1
SFU11,stretch,submax10,pre,0.000431711,0.915182406,0.018279769,0.639965651,0.204595453,0.460104996,2
SFU11,stretch,submax10,pre,0.000628737,1.088973278,0.012820277,0.254779487,0.523749883,0.51898381,3
SFU11,stretch,submax10,pre,0.000775376,1.059850068,0.020863703,0.351430758,0.757696026,0.626978225,4
SFU11,stretch,submax10,pre,0.000829795,0.800385762,0.018000516,0.519317945,0.479323187,0.883005439,5
SFU11,stretch,submax10,pre,0.001059529,1.005252116,0.020430198,0.892570207,0.773938249,0.81642328,6
SFU11,stretch,submax10,pre,0.001106855,1.524048982,0.005296899,0.418651184,0.49874446,0.574208711,7
SFU11,stretch,submax10,pre,0.000506308,0.899047253,0.006362386,0.035639822,0.963120095,0.140739681,8
SFU11,stretch,submax10,pre,0.000915329,1.538128462,0.021301536,0.444453404,0.667907652,0.89313722,9
SFU11,stretch,submax10,pre,0.000927399,1.076763451,0.019512956,0.572565415,0.594386423,0.906021668,10
SFU11,stretch,submax10,pre,0.000393871,0.878741632,0.015260889,0.652498461,0.210338868,-0.125317906,11
SFU11,stretch,submax10,pre,0.000707032,1.060536877,0.016033901,0.832566006,0.683369957,0.892425022,12
SFU11,stretch,submax10,pre,0.000870603,3.0879948,0.021588398,0.701906953,0.750739805,0.824756438,13
SFU11,stretch,submax10,pre,0.00134006,1.860260215,0.021968652,0.542206208,0.606423652,0.8144122,14
SFU11,stretch,submax10,pre,0.000502102,0.780640725,0.019757733,0.350455972,0.59226829,0.021527415,15
SFU11,stretch,submax10,pre,0.000703172,1.543277293,0.01813242,0.148963466,0.707831174,-0.022996033,16
SFU11,stretch,submax10,pre,0.000364982,0.373858574,0.018374169,-0.000427372,0.028784395,0.382012113,17
SFU11,stretch,submax10,pre,0.000644763,0.881449839,0.019029187,0.466236276,0.56177182,0.353387081,18
SFU11,stretch,submax10,pre,0.000737191,0.857285346,0.017048912,0.360693304,0.550341022,0.61294006,19
SFU11,stretch,submax10,pre,0.000655581,1.112916259,0.016539165,0.370329477,0.279551343,0.455871411,20
SFU11,stretch,submax10,pre,0.00117714,1.589778484,0.019904449,0.919254042,0.828701282,0.914187314,21
SFU11,stretch,submax10,pre,0.000444787,1.86980339,0.021195074,0.290234375,0.11768596,0.25805155,22
SFU11,stretch,submax10,pre,0.000719617,1.980335238,0.021322188,-0.098866135,0.220883189,0.626578706,23
SFU11,stretch,submax10,pre,0.001002401,1.600146304,0.020980024,0.687402421,0.737679665,0.626878284,24
SFU11,stretch,submax10,pre,0.000592088,0.490684197,0.013352729,0.102873942,0.184453303,0.856702824,25
SFU11,stretch,submax10,pre,0.000941583,0.934953361,0.019891146,0.869725605,0.841218179,0.718243033,26
SFU11,stretch,submax10,pre,0.000904125,0.652377192,0.017653835,0.764564358,0.24118456,0.469818679,27
SFU11,stretch,submax10,pre,0.000946845,1.699318714,0.021049955,0.405535369,0.454892006,0.67572131,28
SFU11,stretch,submax10,pre,0.00123863,2.535851017,0.021427562,0.768489628,0.759323631,0.453247948,29
SFU11,stretch,submax10,pre,0.000762971,1.47488349,0.020001806,0.140967781,0.598549557,0.377355126,30
SFU11,stretch,submax10,post,0.000617484,1.000214416,0.0200911,0.527488547,0.490267082,-0.068214577,1
SFU11,stretch,submax10,post,0.00048868,1.130751585,0.020102323,0.598211251,0.524760031,0.793131647,2
SFU11,stretch,submax10,post,0.000590831,1.443606861,0.016396675,0.53375085,0.584192556,0.840971238,3
SFU11,stretch,submax10,post,0.000569686,1.145201042,0.019579937,0.551560729,0.570471341,0.158259889,4
SFU11,stretch,submax10,post,0.000798988,0.829247702,0.01735353,0.003911704,0.670000718,0.22513581,5
SFU11,stretch,submax10,post,0.000498478,0.832702696,0.018453404,0.874514892,0.918047412,0.824834225,6
SFU11,stretch,submax10,post,0.000651024,1.903196189,0.02138468,0.587325207,0.714086196,0.515829472,7
SFU11,stretch,submax10,post,0.000423558,1.715566715,0.020098821,-0.189514785,0.894570125,0.229256772,8
SFU11,stretch,submax10,post,0.000856973,0.695815001,0.017097719,0.784306494,0.831223427,0.667036757,9
SFU11,stretch,submax10,post,0.001981043,1.553701944,0.006777325,0.524875395,0.567015259,0.96819368,10
SFU11,stretch,submax10,post,0.000882169,1.669154183,0.020822128,0.72055302,0.758970767,0.745483728,11
SFU11,stretch,submax10,post,0.000819469,0.846773885,0.013565423,0.183573792,0.070782386,0.681510128,12
SFU11,stretch,submax10,post,0.001287133,1.313888918,0.018377491,-0.306039167,0.735450599,0.317362678,13
SFU11,stretch,submax10,post,0.00107447,1.606117664,0.021689688,0.351707799,0.909189197,0.60356275,14
SFU11,stretch,submax10,post,0.000873968,0.648055938,0.021431152,0.450353639,0.846221544,0.619237883,15
SFU11,stretch,submax10,post,0.000852165,1.965805041,0.019701026,0.569870506,0.458425076,0.827557906,16
SFU11,stretch,submax10,post,0.000963932,1.212512694,0.020838111,0.842597341,0.930008652,0.940328871,17
SFU11,stretch,submax10,post,0.000496837,1.524781471,0.021509944,0.894731304,0.920797869,0.903423706,18
SFU11,stretch,submax10,post,0.001070158,1.150160044,0.022081615,0.577800728,0.489427733,0.837973112,19
SFU11,stretch,submax10,post,0.001228893,1.250768571,0.021877395,0.30630385,0.752377577,0.631558926,20
SFU11,stretch,submax10,post,0.001364838,0.442172711,0.020719136,0.862725965,0.919742249,0.881622168,21
SFU11,stretch,submax10,post,0.000568405,0.423247869,0.007191937,0.614264139,0.740708043,0.555102528,22
SFU11,stretch,submax10,post,0.000348364,0.759975727,0.021886392,0.698873572,0.780757106,0.905985571,23
SFU11,stretch,submax10,post,0.000404788,0.673754991,0.01992883,0.713347217,0.829717645,0.778412951,24
SFU11,stretch,submax10,post,0.001026785,1.278586885,0.022029025,0.873572833,0.797857742,0.93950986,25
SFU11,stretch,submax10,post,0.001161258,1.673526076,0.021739524,0.901330873,0.887919403,0.864763564,26
SFU11,stretch,submax10,post,0.001052603,1.46239529,0.021749829,0.84315048,0.911950056,0.881110568,27
SFU11,stretch,submax10,post,0.000771476,0.67063145,0.020751838,0.673817884,0.349310962,0.862142971,28
SFU11,stretch,submax10,post,0.000377873,0.525802306,0.019597104,0.02138212,0.675031918,-0.151359555,29
SFU11,stretch,submax10,post,0.000539019,0.381857133,0.016378579,0.72819276,0.85433222,0.565850916,30
SFU11,stretch,submax35,before,0.002339328,0.606681685,0.018046141,0.519575396,0.580370731,0.485351604,1
SFU11,stretch,submax35,before,0.000705773,0.268572793,0.019393008,0.519193839,0.168116223,-0.439279677,2
SFU11,stretch,submax35,before,0.00131708,0.760700786,0.019177489,0.668376079,0.681410347,0.871155308,3
SFU11,stretch,submax35,before,0.000718714,0.271441585,0.019472101,0.428583279,-0.016623977,0.534333959,4
SFU11,stretch,submax35,before,0.004997098,0.838332205,0.019863698,0.383829215,0.246518921,0.600561348,5
SFU11,stretch,submax35,before,0.003503149,1.467294215,0.015054434,0.039129108,-0.093349399,0.857820149,6
SFU11,stretch,submax35,before,0.002850239,1.882767986,0.020307119,0.554423932,0.867079111,0.718162413,7
SFU11,stretch,submax35,before,0.000546495,0.636728267,0.015147686,0.625051164,0.783846813,0.740705694,8
SFU11,stretch,submax35,before,0.004016014,1.778725075,0.021836839,0.746464819,0.790934715,0.922791516,9
SFU11,stretch,submax35,before,0.004345287,2.042339777,0.021764193,0.592563428,0.695453552,0.95145342,10
SFU11,stretch,submax35,before,0.002961722,1.321448995,0.020803872,0.504066206,0.847552808,0.776513359,11
SFU11,stretch,submax35,before,0.003108136,1.286525931,0.021478981,0.678931452,0.682719544,0.811793543,12
SFU11,stretch,submax35,before,0.004402977,0.786685723,0.017356927,0.428385323,0.820908238,0.628338605,13
SFU11,stretch,submax35,before,0.001943519,0.615364794,0.012541423,0.50664884,0.664855237,0.172153931,14
SFU11,stretch,submax35,before,0.003300344,1.124634006,0.021064382,0.92940019,0.750446473,0.787440901,15
SFU11,stretch,submax35,before,0.00234299,1.633459983,0.020873137,0.969703546,0.930888196,0.940969227,16
SFU11,stretch,submax35,before,0.002956505,1.676385255,0.021767806,0.698012347,0.928256843,0.854463918,17
SFU11,stretch,submax35,before,0.003200784,1.127763645,0.018100254,0.439001428,0.563655836,0.844162079,18
SFU11,stretch,submax35,before,0.0014966,0.706135697,0.01192431,0.664075189,0.521484198,-0.051024061,19
SFU11,stretch,submax35,before,0.001181361,0.802071322,0.020595749,0.629542981,0.825510763,0.200290957,20
SFU11,stretch,submax35,before,0.001566482,0.579797477,0.020468409,0.355381376,0.618936803,0.020569083,21
SFU11,stretch,submax35,before,0.001608106,0.701108488,0.016361044,0.558406217,0.792674171,0.852584707,22
SFU11,stretch,submax35,before,0.001169606,0.783386818,0.019469939,0.314130254,0.76188396,-0.184262645,23
SFU11,stretch,submax35,before,0.004042521,1.097809762,0.020129706,0.797861795,0.760258975,0.893504541,24
SFU11,stretch,submax35,before,0.002507686,1.13124901,0.021126675,0.719026608,0.918751555,0.736814548,25
SFU11,stretch,submax35,before,0.001173595,1.102271141,0.019567763,0.711275033,0.468845817,0.561329882,26
SFU11,stretch,submax35,before,0.00124852,1.091557671,0.02000575,0.521982162,0.407618089,0.814315749,27
SFU11,stretch,submax35,before,0.001687468,0.838583218,0.020210281,0.175723891,0.785845714,0.015785081,28
SFU11,stretch,submax35,before,0.00139575,0.636392224,0.019310457,0.257778014,0.831938389,-0.167387489,29
SFU11,stretch,submax35,before,0.003176728,1.009330949,0.021385761,0.683220579,0.730511322,0.841459161,30
SFU11,stretch,submax35,pre,0.001478714,1.194764968,0.021816667,0.163229521,0.399571282,-0.217861172,1
SFU11,stretch,submax35,pre,0.002687947,1.563148238,0.02060596,0.298539071,0.72293649,0.046556918,2
SFU11,stretch,submax35,pre,0.001657351,1.529733071,0.021370322,0.193885932,0.810778996,-0.079005181,3
SFU11,stretch,submax35,pre,0.004828986,0.546712047,0.02042793,0.213684282,0.300781016,0.561678617,4
SFU11,stretch,submax35,pre,0.007482296,0.970674704,0.02166121,0.288365384,0.726869082,-0.040418218,5
SFU11,stretch,submax35,pre,0.00349606,1.208023982,0.020892506,0.205772489,0.819451034,-0.057930633,6
SFU11,stretch,submax35,pre,0.002702859,0.90112326,0.018267143,0.344622951,0.372229079,-0.494679512,7
SFU11,stretch,submax35,pre,0.00419179,0.647303289,0.015212875,0.658058961,0.143761464,-0.188995356,8
SFU11,stretch,submax35,pre,0.001226198,0.433321842,0.009952647,-0.010378183,0.699553846,-0.180125319,9
SFU11,stretch,submax35,pre,0.002693212,0.603375007,0.011616466,0.214886125,-0.145818494,0.181326568,10
SFU11,stretch,submax35,pre,0.002075687,0.972901883,0.020412367,0.261719312,0.834187913,0.425711941,11
SFU11,stretch,submax35,pre,0.001372718,0.870403187,0.019895794,0.800035396,0.336040843,0.458790108,12
SFU11,stretch,submax35,pre,0.001696946,1.174975364,0.018853704,0.824926807,0.887857229,0.750141962,13
SFU11,stretch,submax35,pre,0.00344528,1.064055677,0.019260741,0.706774743,0.813428482,0.68807592,14
SFU11,stretch,submax35,pre,0.002408998,0.456908375,0.018202332,0.623553401,0.309390105,-0.179148782,15
SFU11,stretch,submax35,pre,0.00276117,0.656848362,0.014646878,0.487632209,0.819340439,-0.189126621,16
SFU11,stretch,submax35,pre,0.004881436,1.05281859,0.020772819,-0.109142115,0.824169882,-0.206981424,17
SFU11,stretch,submax35,pre,0.005400153,0.642146298,0.019598295,0.47131023,0.739859215,0.467238755,18
SFU11,stretch,submax35,pre,0.00252169,1.271000946,0.020302397,0.620079006,0.891859192,0.699693505,19
SFU11,stretch,submax35,pre,0.003415996,1.107394796,0.020861013,-0.034158725,0.832580559,0.488562027,20
SFU11,stretch,submax35,pre,0.00201996,0.360934375,0.011701176,0.716936741,0.122834107,-0.107870451,21
SFU11,stretch,submax35,pre,0.002045801,0.972355377,0.021177261,0.312389791,0.479010977,0.522803752,22
SFU11,stretch,submax35,pre,0.003474511,1.656366059,0.022051467,0.858695114,0.866446909,0.937092663,23
SFU11,stretch,submax35,pre,0.002254255,0.613577564,0.016753078,0.077235996,0.046437084,0.430655202,24
SFU11,stretch,submax35,pre,0.00150917,1.24094435,0.021377512,0.437240967,0.864711634,0.736977865,25
SFU11,stretch,submax35,pre,0.001103635,0.927939635,0.01886448,-0.353934143,0.898722424,-0.35615365,26
SFU11,stretch,submax35,pre,0.002637835,1.642672506,0.022066283,-0.155813589,0.926918675,-0.104239738,27
SFU11,stretch,submax35,pre,0.001607859,1.892447951,0.021666797,0.5009066,0.697872248,-0.180258405,28
SFU11,stretch,submax35,pre,0.003975883,1.062614661,0.020897912,0.170982226,0.860374667,0.530527246,29
SFU11,stretch,submax35,pre,0.004206057,0.728263525,0.020725552,0.485886586,0.896303151,0.69309167,30
SFU11,stretch,submax35,post,0.002935324,0.774568505,0.00842805,0.218203952,0.258644263,0.945018104,1
SFU11,stretch,submax35,post,0.000869272,0.489147498,0.019468344,0.074099801,0.160778172,-0.072041208,2
SFU11,stretch,submax35,post,0.000964888,0.654607931,0.010161062,0.63140285,0.464728795,0.855822671,3
SFU11,stretch,submax35,post,0.002456558,0.506244737,0.009720168,0.071241775,0.05638033,0.32581314,4
SFU11,stretch,submax35,post,0.001535616,0.526439048,0.009262241,0.148383846,-0.046517603,0.931275446,5
SFU11,stretch,submax35,post,0.001979841,0.878655443,0.021568567,0.543415561,0.867077894,0.350054623,6
SFU11,stretch,submax35,post,0.003273246,0.62662013,0.019506902,0.47547981,0.157074112,0.844968404,7
SFU11,stretch,submax35,post,0.001872612,0.56665674,0.009596132,0.212133567,0.325728766,0.611442156,8
SFU11,stretch,submax35,post,0.001894809,0.335314851,0.015395684,0.320060983,0.484645252,0.582455005,9
SFU11,stretch,submax35,post,0.004195521,0.676168384,0.017663584,0.357486796,0.846615176,0.426008472,10
SFU11,stretch,submax35,post,0.003202768,0.581222128,0.016107698,0.841734482,0.777127595,0.828870492,11
SFU11,stretch,submax35,post,0.002712929,0.523149196,0.015694692,-0.088175769,0.296741876,0.573230634,12
SFU11,stretch,submax35,post,0.002002044,0.236119292,0.016221315,0.189160043,0.265015956,0.717145156,13
SFU11,stretch,submax35,post,0.003994593,0.807492444,0.01986213,0.897433463,0.867904098,0.935782316,14
SFU11,stretch,submax35,post,0.001092642,0.430859957,0.017213417,-0.116183771,0.564506789,0.691920748,15
SFU11,stretch,submax35,post,0.001373831,0.677848503,0.020671009,0.586648013,0.752024861,0.529370749,16
SFU11,stretch,submax35,post,0.001014002,0.7924595,0.018548678,0.727716533,0.931256251,0.564054928,17
SFU11,stretch,submax35,post,0.000753475,0.330121583,0.012710621,0.328579219,0.559043535,0.374096689,18
SFU11,stretch,submax35,post,0.001250013,0.721692396,0.020634713,-0.417110472,0.888773271,-0.159535053,19
SFU11,stretch,submax35,post,0.000858527,0.42055106,0.014503257,0.362843284,0.380936162,-0.17251179,20
SFU11,stretch,submax35,post,0.00285741,0.311293438,0.019100673,0.763800784,0.487807709,0.782843134,21
SFU11,stretch,submax35,post,0.002079245,0.413199494,0.013828716,0.620572153,0.519920406,-0.169598656,22
SFU11,stretch,submax35,post,0.000440413,0.25765231,0.014825221,0.360376203,0.485486106,0.663927953,23
SFU11,stretch,submax35,post,0.002026246,0.447163184,0.01431688,0.612760213,0.23357825,0.560739586,24
SFU11,stretch,submax35,post,0.002362868,0.510376805,0.017332799,0.895809928,0.732130504,0.874032874,25
SFU11,stretch,submax35,post,0.000669425,0.524600282,0.019239218,0.198221015,0.810967581,0.555274728,26
SFU11,stretch,submax35,post,0.001507704,0.746358354,0.021521533,0.900695565,0.549485593,0.585566571,27
SFU11,stretch,submax35,post,0.001307915,0.349574783,0.009801777,0.100472661,0.698677992,-0.229427499,28
SFU11,stretch,submax35,post,0.003216388,0.488124025,0.009506771,-0.207581437,0.614279384,0.45043167,29
SFU11,stretch,submax35,post,0.003279199,0.648744711,0.016672827,0.714552683,0.896097886,0.82476109,30
SFU11,control,submax10,before,0.002027226,0.413594413,0.016234948,0.629165956,0.750670998,0.927992901,1
SFU11,control,submax10,before,0.001076326,0.413157051,0.02148665,0.417240605,0.947964455,0.349385349,2
SFU11,control,submax10,before,0.001211259,0.23414314,0.017936761,0.301010202,0.220146825,0.747021983,3
SFU11,control,submax10,before,0.001012621,0.353182089,0.021202428,0.584660587,0.947402845,0.51065754,4
SFU11,control,submax10,before,0.000525075,0.209305122,0.021192934,0.374911072,0.623260126,0.296986116,5
SFU11,control,submax10,before,0.000600466,0.186563083,0.009696746,0.480586528,0.540142304,0.364012855,6
SFU11,control,submax10,before,0.001662564,0.537691945,0.021473444,0.826592493,0.731391003,0.83925388,7
SFU11,control,submax10,before,0.001112989,0.365259835,0.018602729,0.602724726,0.76368392,0.484243301,8
SFU11,control,submax10,before,0.0008502,0.254406383,0.020993954,-0.024063104,0.73237479,0.210818058,9
SFU11,control,submax10,before,0.001887577,0.466156061,0.021805238,0.598297212,0.664939871,0.800060567,10
SFU11,control,submax10,before,0.000984504,0.38033141,0.021716032,0.469101965,0.351348965,0.83240348,11
SFU11,control,submax10,before,0.000622359,0.380123368,0.02127446,0.742292698,0.734761409,0.44595207,12
SFU11,control,submax10,before,0.001142924,0.386755381,0.02021112,0.45308379,0.468099524,0.861379157,13
SFU11,control,submax10,before,0.000761021,0.540863119,0,0,0,0,14
SFU11,control,submax10,before,0.001956996,0.626418982,0.022006696,0.866364363,0.753576641,0.854396989,15
SFU11,control,submax10,before,0.001168385,0.248593863,0.020995957,0.734718683,0.857544538,0.827906891,16
SFU11,control,submax10,before,0.00157559,0.641869164,0.022268721,0.818552066,0.760741473,0.844911191,17
SFU11,control,submax10,before,0.000732262,0.358028396,0.014131392,0.147302771,0.739172105,0.593814508,18
SFU11,control,submax10,before,0.002035073,0.434249895,0.022293827,0.225676198,0.317783559,0.537358084,19
SFU11,control,submax10,before,0.001440011,0.901608381,0.022301138,0.776710583,0.788980686,0.593413249,20
SFU11,control,submax10,before,0.001046088,0.525793383,0.021719107,0.475024636,0.612639748,0.783478501,21
SFU11,control,submax10,before,0.00178479,0.415434774,0.021759142,0.549964041,0.80106023,0.794961991,22
SFU11,control,submax10,before,0.00192606,0.542826574,0.022002236,0.315794856,0.068875308,0.745027216,23
SFU11,control,submax10,before,0.001248176,0.388403732,0.021292672,0.588046026,0.827592247,0.543677029,24
SFU11,control,submax10,before,0.001134428,0.560878569,0.021868119,0.845892659,0.935020494,0.745678601,25
SFU11,control,submax10,before,0.000963853,0.238528717,0.014164663,0.37301908,0.68170332,0.34520454,26
SFU11,control,submax10,before,0.000768879,0.334385945,0.021565409,0.917131594,0.91026261,0.924567391,27
SFU11,control,submax10,before,0.000687337,0.457567595,0.019739349,-0.01005711,-0.402727881,0.73129954,28
SFU11,control,submax10,before,0.000374592,0.767162453,0.017813624,0.43141221,0.208640051,0.092811769,29
SFU11,control,submax10,before,0.001179698,1.301211584,0,0,0,0,30
SFU11,control,submax10,pre,0.000493855,0.067668562,0,0,0,0,1
SFU11,control,submax10,pre,0.000559254,0.079274408,0,0,0,0,2
SFU11,control,submax10,pre,0.000523889,0.257943549,0,0,0,0,3
SFU11,control,submax10,pre,0.000405404,0.167032022,0,0,0,0,4
SFU11,control,submax10,pre,0.001449297,0.183913993,0,0,0,0,5
SFU11,control,submax10,pre,0.000967268,0.123381281,0,0,0,0,6
SFU11,control,submax10,pre,0.000452605,0.189116493,0,0,0,0,7
SFU11,control,submax10,pre,0.001161831,0.206071133,0,0,0,0,8
SFU11,control,submax10,pre,0.00198889,0.246314612,0,0,0,0,9
SFU11,control,submax10,pre,0.000417512,0.1232994,0,0,0,0,10
SFU11,control,submax10,pre,0.000442914,0.17804255,0,0,0,0,11
SFU11,control,submax10,pre,0.000581251,0.228761796,0,0,0,0,12
SFU11,control,submax10,pre,0.001272496,0.190012593,0,0,0,0,13
SFU11,control,submax10,pre,0.000269061,0.191429248,0,0,0,0,14
SFU11,control,submax10,pre,0.000578761,0.199426669,0,0,0,0,15
SFU11,control,submax10,pre,0.0003069,0.101208603,0,0,0,0,16
SFU11,control,submax10,pre,0.001040521,0.128997271,0,0,0,0,17
SFU11,control,submax10,pre,0.001144802,0.228824745,0,0,0,0,18
SFU11,control,submax10,pre,0.000672101,0.262286124,0,0,0,0,19
SFU11,control,submax10,pre,0.000381123,0.123248056,0,0,0,0,20
SFU11,control,submax10,pre,0.000823946,0.159278031,0,0,0,0,21
SFU11,control,submax10,pre,0.001680231,0.114687091,0,0,0,0,22
SFU11,control,submax10,pre,0.001223385,0.197094075,0,0,0,0,23
SFU11,control,submax10,pre,0.00062509,0.319759281,0,0,0,0,24
SFU11,control,submax10,pre,0.000576587,0.210233336,0,0,0,0,25
SFU11,control,submax10,pre,0.000697037,0.272815879,0,0,0,0,26
SFU11,control,submax10,pre,0.001115943,0.389843734,0,0,0,0,27
SFU11,control,submax10,pre,0.000808864,0.349889875,0,0,0,0,28
SFU11,control,submax10,pre,0.00124861,0.314802821,0,0,0,0,29
SFU11,control,submax10,pre,0.000591811,0.385622873,0,0,0,0,30
SFU11,control,submax10,post,0.001179859,0.340143931,0,0,0,0,1
SFU11,control,submax10,post,0.001228477,0.294751678,0.016505896,-0.27137983,0.404030758,-0.067453218,2
SFU11,control,submax10,post,0.001240814,0.303577278,0.021190455,0.442386495,0.77272137,0.62789816,3
SFU11,control,submax10,post,0.00051569,0.183776935,0.020868445,0.872780773,0.825105781,0.656568551,4
SFU11,control,submax10,post,0.000525251,0.224371524,0.020034088,0.330598792,0.831628485,0.275158371,5
SFU11,control,submax10,post,0.001153238,0.190827848,0.021983378,0.682252046,0.61070048,0.478036363,6
SFU11,control,submax10,post,0.001209196,0.075771851,0.015915354,0.204748531,0.328646692,-0.280234587,7
SFU11,control,submax10,post,0.000681995,0.147026431,0.017214441,-0.019517171,0.425671635,-0.11138067,8
SFU11,control,submax10,post,0.000949376,0.281933311,0.021782966,0.738047037,0.857162165,0.944211198,9
SFU11,control,submax10,post,0.000566333,0.185506909,0.016948905,0.394709773,0.148588909,-0.148891816,10
SFU11,control,submax10,post,0.000677817,0.431829119,0.021594695,0.572434263,0.647799179,0.553408038,11
SFU11,control,submax10,post,0.001114928,0.454195826,0.020989612,0.56357108,0.497251148,0.425789374,12
SFU11,control,submax10,post,0.000214355,0.308071753,0.019674737,0.639585452,0.66677357,0.798914718,13
SFU11,control,submax10,post,0.001557486,0.32579862,0.0203797,-0.040769109,0.820937326,0.172771932,14
SFU11,control,submax10,post,0.001506448,0.298796803,0.02210044,0.436230064,0.764067599,0.83412616,15
SFU11,control,submax10,post,0.001153318,0.239587162,0.019970389,0.425181189,0.734809693,0.66193847,16
SFU11,control,submax10,post,0.001070857,0.2812955,0.02076464,0.800194966,0.777975199,0.544546772,17
SFU11,control,submax10,post,0.000985974,0.265466603,0.020663576,0.76236002,0.82791348,0.521884931,18
SFU11,control,submax10,post,0.001243401,0.193664869,0.008491882,0.201039335,0.35703985,0.257044826,19
SFU11,control,submax10,post,0.001407275,0.245510819,0.008163643,-0.050513108,0.419938643,0.037360059,20
SFU11,control,submax10,post,0.000830279,0.180155684,0.008699648,0.02922613,0.280500273,-0.299997693,21
SFU11,control,submax10,post,0.001804146,0.158565889,0.016281818,-0.080601355,0.625241553,0.290846244,22
SFU11,control,submax10,post,0.00145521,0.186550717,0.015722627,0.537821431,0.705389301,0.778922931,23
SFU11,control,submax10,post,0.001631602,0.197164042,0.022133652,0.553263788,0.839422669,0.740002813,24
SFU11,control,submax10,post,0.000554466,0.283229464,0.019366796,-0.203549148,0.467122321,-0.048894756,25
SFU11,control,submax10,post,0.003122562,0.239499807,0.015414215,0.088645269,0.832221648,-0.06972322,26
SFU11,control,submax10,post,0.000867347,0.224480364,0.018942285,0.252186713,0.265338925,0.751726394,27
SFU11,control,submax10,post,0.001652203,0.189049239,0.020493587,0.204842573,0.304406808,0.363868247,28
SFU11,control,submax10,post,0.001231848,0.146464822,0.018627139,0.494540526,0.695564458,0.448824424,29
SFU11,control,submax10,post,0.000633123,0.080362813,0.014941032,0.293530181,0.038960047,0.466058457,30
SFU11,control,submax35,before,0.002798822,0.387686776,0,0,0,0,1
SFU11,control,submax35,before,0.001680872,0.383051038,0,0,0,0,2
SFU11,control,submax35,before,0.001672192,0.280231705,0.01715147,0.705695511,0.111646835,0.507298733,3
SFU11,control,submax35,before,0.00290045,0.403220435,0.021729355,0.068747698,0.746325393,0.162506034,4
SFU11,control,submax35,before,0.003305158,0.503622632,0.021924408,0.715840989,0.520845762,0.779901164,5
SFU11,control,submax35,before,0.002380903,1.194233558,0.021086636,0.585194595,0.766541774,0.90280745,6
SFU11,control,submax35,before,0.002924265,1.094606559,0.018530206,0.427340199,0.505151886,0.885482313,7
SFU11,control,submax35,before,0.001618812,0.45035631,0.018736661,0.630397331,0.910685864,0.634905213,8
SFU11,control,submax35,before,0.002034659,0.207424874,0.01294635,0.385348355,0.399513393,0.750501401,9
SFU11,control,submax35,before,0.00367065,0.59282486,0.018738965,-0.019741406,0.296708833,0.77923502,10
SFU11,control,submax35,before,0.003653004,0.713776978,0.020067289,0.450244278,0.628668883,0.674588748,11
SFU11,control,submax35,before,0.004478649,0.912197642,0.020941176,0.963758032,0.974247222,0.90918774,12
SFU11,control,submax35,before,0.001467886,0.572100067,0.019011569,0.644159356,0.579195754,0.813344089,13
SFU11,control,submax35,before,0.001309147,0.432289159,0.012979756,0.436944455,0.415739887,0.767197968,14
SFU11,control,submax35,before,0.001394556,0.382813063,0.020131463,0.586250528,0.645458458,0.864073996,15
SFU11,control,submax35,before,0.002435476,0.940741027,0.021487249,0.90872053,0.88512916,0.944111851,16
SFU11,control,submax35,before,0.002772597,0.324001223,0.018790267,0.455546103,0.873137433,0.34894487,17
SFU11,control,submax35,before,0.001929176,0.6349257,0.017310984,0.565060341,0.534541694,0.70235303,18
SFU11,control,submax35,before,0.002523148,0.80589329,0.017836225,0.316511836,0.583275248,0.611540597,19
SFU11,control,submax35,before,0.002518535,0.863119037,0.020281715,0.751136501,0.835477041,0.851331141,20
SFU11,control,submax35,before,0.001867338,0.680754662,0.020816569,0.216688499,0.796768364,0.40571788,21
SFU11,control,submax35,before,0.002561166,0.75008449,0.021816796,0.853417183,0.723138404,0.788152124,22
SFU11,control,submax35,before,0.001347932,0.565433916,0.021278124,-0.014444545,0.376580258,0.442848995,23
SFU11,control,submax35,before,0.001391471,0.777216662,0.022048903,0.702697517,0.940723486,0.632462158,24
SFU11,control,submax35,before,0.005147951,0.690659653,0.017703902,0.556867426,0.442583417,0.840748492,25
SFU11,control,submax35,before,0.003625632,1.158390794,0.021452177,0.711141845,0.902704806,0.868618637,26
SFU11,control,submax35,before,0.001546697,0.770784387,0.017076046,0.629140951,0.680292535,0.418290617,27
SFU11,control,submax35,before,0.002779854,0.883159384,0.020652153,0.421237356,0.80522171,0.55580142,28
SFU11,control,submax35,before,0.002199518,0.742005085,0.021277972,0.76559439,0.92349369,0.758197111,29
SFU11,control,submax35,before,0.002831833,0.749501165,0.021669162,0.86254214,0.971187844,0.864932642,30
SFU11,control,submax35,pre,0.005976494,0.010286357,0,0,0,0,1
SFU11,control,submax35,pre,0.001538668,0.008314491,0,0,0,0,2
SFU11,control,submax35,pre,0.003073401,0.013787558,0,0,0,0,3
SFU11,control,submax35,pre,0.00265861,0.011468311,0,0,0,0,4
SFU11,control,submax35,pre,0.00230261,0.018233783,0,0,0,0,5
SFU11,control,submax35,pre,0.002400588,0.015212798,0,0,0,0,6
SFU11,control,submax35,pre,0.000641527,0.022717867,0,0,0,0,7
