subject,day,level,time,meanDR,meanCVISI,meanSDISI,f_sd,w1_fpc_sd,w5_fpc_sd,cst_sd,w1_expl_max_mean,w5_expl_max_mean,w30_f_cst_r,w30_f_cst_lag,w30_w1_f_fpc_r,w30_w1_f_fpc_lag,w30_w1_fpc_cst_r,w30_w1_fpc_cst_lag,w30_w1_fpc_sumfpc_r,w30_w1_fpc_sumfpc_lag,w30_w1_sumfpc_cst_r,w30_w1_sumfpc_cst_lag,w30_w1_f_sumfpc_r,w30_w1_f_sumfpc_lag,w30_w5_f_fpc_r,w30_w5_f_fpc_lag,w30_w5_fpc_cst_r,w30_w5_fpc_cst_lag,w30_w5_sumfpc_cst_r,w30_w5_sumfpc_cst_lag,w30_w5_f_sumfpc_r,w30_w5_f_sumfpc_lag,w1_f_fpc_r_sd,w1_f_fpc_r_min,w1_f_fpc_r_max,w1_f_cst_r_sd,w1_f_cst_r_min,w1_f_cst_r_max,w5_f_fpc_r_sd,w5_f_fpc_r_min,w5_f_fpc_r_max,w5_f_cst_r_sd,w5_f_cst_r_min,w5_f_cst_r_max,w1_expl_max_sd,w1_expl_max_min,w1_expl_max_max,w5_expl_max_sd,w5_expl_max_min,w5_expl_max_max
SFU03,stretch,submax35,pre,12.4548100296921,22.5115813779998,20.1386874906684,0.00198444444199174,2.96738096546965,1.37995438965537,0.665145936911046,69.8747908115493,59.6577157867805,0.607456504220384,-20,-0.0167782092840983,200,-0.118481431380246,200,0.536965210911313,-32,0.37955267509732,24,0.147976959349303,-48,0.04485145352282,-70,0.155210662390499,-122,0.184902912273291,-31,0.0614896793841152,-67,0.293169372387849,-0.200393035174123,0.781146039795213,0.255010754667026,-0.17493728397628,0.941323790677062,0.13880749219886,0.0859634379911895,0.44801633847338,0.0855235213541256,0.478401400158182,0.736934105780087,11.6524180062757,51.1020506378169,91.2914800193432,8.50049471205278,48.8769081619993,72.4013087536967
SFU03,stretch,submax35,post,11.2776481229086,20.1299319559733,18.7877208203813,0.00154129254259375,2.78934944288582,1.15741697888546,0.737525793531243,61.2348786126853,49.390089346307,0.446955277658765,-133,0.137066749536818,-173,0.0887847700341559,-176,0.200441455399177,200,0.452443244403989,72,0.253520448108835,-21,0.0936900043118793,-200,0.213461295297736,-200,0.369098841795956,43,0.196372607301796,-71,0.309202698199493,-0.49101255625851,0.806900616869015,0.237254968968281,0.027721243026675,0.801545421419741,0.206720165724573,-0.00234097301077803,0.472846004934745,0.0836859061770777,0.376561299310852,0.589444512288473,12.457377055675,35.5880268902002,86.0876351886545,11.1249948410097,38.7350634427436,63.0775046557244
SFU03,control,submax10,before,9.37566444921312,11.1521822703364,12.4973435920612,0.000403036570592403,2.93767725947997,1.17930078342522,0.908300319515905,63.9270277510944,56.5389432670015,0.45187552988784,256,0.0493102655459011,200,0.0449020149343148,-200,0.146140638739534,200,0.386472744846607,-74,0.0557403220662238,-200,0.252638730323912,-111,0.248145540605948,-130,0.260985937747082,-114,0.271569640277042,-200,0.385931476124724,-0.399848493941572,0.918970616314698,0.296478675688815,-0.294638590745855,0.867303562034873,0.0998341056418423,0.350367563688814,0.628292115433926,0.185575286889967,0.291420517522882,0.8042962974194,11.9668079489241,40.395956636096,84.3919054185565,3.52041416992482,51.0151840473964,60.8299689614715
SFU03,control,submax10,pre,8.88447435407385,16.6360065892025,19.0097300627167,0.00038844419351831,2.73360209694692,1.10501389643817,1.28959058418186,56.7053697199685,49.5635221473822,0.115505645745065,746,0.1951261894992,200,0.069160115794061,200,0.188957637071285,-133,0.646937884241348,-106,0.144889711236598,-200,-0.0924788142634476,200,0.123849863181823,192,0.696075073578534,-148,0.104044645347982,-193,0.340547653823526,-0.276395575351075,0.906158581864096,0.286145845525245,-0.155334942752112,0.854787082004243,0.202811027969493,-0.0964876962270222,0.497623338165546,0.132102152866373,0.100820170531395,0.443566840449527,12.480963472451,35.2260652747036,86.0661194135048,9.68369619585673,37.1257419598068,61.6053533143397
SFU03,control,submax10,post,8.54168120614706,13.031859398776,15.5120947600951,0.000318630831839158,3.04736532108646,1.28354819421535,0.674507004651771,78.1761173565976,71.8339200417985,0.329588030706588,23,0.137443517454527,-147,0.0456362081388253,-151,0.0103611982930845,200,0.338846984333631,-37,0.139694484929529,-181,0.138984854473467,-173,0.197990114097778,-200,0.11428830720801,200,0.0190322730788741,-200,0.337560525493045,-0.472472368153874,0.92859739127607,0.268691062925074,-0.201660353930684,0.850350475679149,0.173589687605987,0.212549045428608,0.699694227632548,0.130286360393416,0.286651487913425,0.604040094481962,8.82105523181985,55.8225080208115,92.1999573032863,10.9813895622405,50.4912032170972,79.1001910034463
SFU03,control,submax35,before,11.6649193152086,16.4200908805211,15.2364663463218,0.00172101325406408,2.64195905611375,0.994113332039483,1.27438667601811,64.5301753559509,54.1993074198276,0.674232142107784,208,-0.0510203701997506,200,0.00569081493285925,200,-0.250624567805481,200,0.582955782041044,-88,0.471733697415765,-167,0.0116497945523953,200,0.0484836077303772,67,0.485606599564228,-186,0.465603659511675,-200,0.262499039454943,-0.108253656759566,0.926259537262783,0.260818276695254,-0.311291489878439,0.975723675687601,0.152397374293591,0.356896444620038,0.731451453162069,0.124521233685677,0.503413134178981,0.884459413076391,10.6786403672385,48.4345030993698,88.149796357765,7.63314148895932,40.3273193757645,61.7900160838037
SFU03,control,submax35,pre,11.2341036736731,23.3275326443967,22.9639228604608,0.00195101797624916,2.62444659976872,1.18823985239383,0.976955467153,64.810788824121,57.200854778496,0.616812353973995,238,0.0324571029474982,200,-0.0107216177143687,200,-0.135882107083686,-200,0.563924527674941,-67,0.332501771608506,-114,0.0408468745001141,200,-0.0603103528191668,200,0.445991581424203,-153,0.259065205068264,-200,0.386714032207865,-0.358928030981225,0.938976310299887,0.24540850367826,-0.113416675927862,0.928686519913176,0.241601774219884,0.120453313624295,0.679341516739617,0.201630396172762,0.238751910028187,0.808710820877086,13.9711109664065,42.1521187911077,83.7338306139754,9.44210837173234,43.7227935060732,66.5046572301356
SFU03,control,submax35,post,11.5577386977681,20.8244367116938,19.3192743177203,0.0021709336470285,2.94349915491167,1.37281627241288,1.14729336344582,69.4946679372681,62.9948199478018,0.671764306731457,237,0.0375212012494228,200,0.258008734017477,42,0.348600936838044,-35,0.713464892242514,-65,0.476991090648893,-54,0.0410910521624835,-200,0.343931554175249,-42,0.733852685769802,-79,0.526423205810895,-128,0.391057748754918,-0.539949666514875,0.954393089704452,0.207107123567097,0.255195755390628,0.94305626628148,0.275508253845446,0.025847344817478,0.802100223797517,0.221636257285344,0.375585687159147,0.870547802398555,13.5949791191877,46.9257014017397,89.6837093852355,10.7184726113727,49.1498499927269,75.450999062579
SFU04,stretch,submax10,before,7.27309931567043,12.9098447285918,19.3589575580007,0.00029186240806472,3.40195098975416,1.60681901154618,0.439542461348596,55.3695673809019,45.2187298238618,0.342380059444302,124,0.420070984686399,-134,0.778387588794263,-115,0.965964003253547,-8,0.712878168239142,-120,0.371846552279006,-131,0.444040322113047,-115,0.774427618688688,-120,0.80423435264606,-128,0.413559137556382,-114,0.302683902585331,-0.191777674642601,0.908127954193516,0.268886767536652,-0.159187915616219,0.832236174393291,0.218956785194312,0.106305025834029,0.665987788166452,0.202844916592269,0.0173619663116225,0.545386025337568,9.62006763766063,38.4878788068404,71.9864911619989,6.12164105891371,38.3290295573434,55.838990374479
SFU04,stretch,submax10,pre,8.73325246538989,11.7787665425227,14.4225807334515,0.000350961100912397,3.51377132860293,1.72875821221474,0.768619083897553,56.9081714078968,47.6837297285953,0.673829748029287,-88,0.693696492209674,-165,0.870646886893995,-103,0.996933255749365,1,0.780140004967413,-99,0.595364898164191,-171,0.713396447861621,-162,0.9135044204699,-112,0.913562581906152,-112,0.695467645948804,-152,0.343104983982308,-0.238605890144606,0.96004528772748,0.254360270203951,-0.195739268830494,0.878851657588609,0.0877853778459121,0.635765988115116,0.874527542585838,0.129653105020113,0.474048190862549,0.843025438261322,14.2184308764605,34.2617197858744,85.0945975481963,10.621902450684,37.9255204676148,66.8258825402336
SFU04,stretch,submax10,post,7.04981004056201,13.7735666840956,20.2403592716633,0.000233138245674855,3.31205637655071,1.51271101640547,0.763278393825194,60.552214499751,54.549921507976,0.43562408294657,9,0.266425397769741,-166,0.599193546327669,-163,0.841903528091511,-17,0.539232558127627,-141,0.307968238322877,-179,0.286668549482892,-176,0.547698859009473,-168,0.598229078359055,-164,0.398196522130243,-197,0.268953487104232,-0.128303040761803,0.806320209183202,0.250892543748306,0.00492765451564133,0.958751329336304,0.11787096278868,0.176498177134311,0.438497143313335,0.281882665882161,0.137878192091411,0.699945947064427,10.7514118557051,38.1813999717857,82.5491862808467,2.02183908263615,52.5089679295633,56.4386289872712
SFU04,stretch,submax35,before,8.60022325716811,19.9552471796954,24.9472478905006,0.00137488054858295,3.18670884228081,1.33922328691155,0.766613877731317,61.7553357062721,45.2448912709776,0.604134309151229,-257,0.483624119629148,-164,0.743739812330901,-151,0.736119644415337,-11,0.712101382292281,-131,0.461078783341619,-159,0.605282546049726,-173,0.75739472017502,-147,0.616940400678578,-152,0.385001298875087,-164,0.322550301689998,-0.230677030819163,0.977040521620659,0.223485186047079,0.102341269502067,0.936484018971905,0.123037972098302,0.494453748679827,0.789421247909415,0.136177639690919,0.412712315989324,0.762245290651278,11.385872647806,40.736242935198,87.4324388154984,8.27215597185042,36.169134864997,59.7961040093347
SFU04,stretch,submax35,pre,8.73088977261068,18.2788954674065,21.8546857295376,0.00122269504111907,3.10486255449949,1.41102262251935,0.628316163750127,57.6064853982784,41.0886914926361,0.615043455684066,-278,0.531754123400585,-176,0.758783787995493,-134,0.864496147932421,0,0.75873370681871,-118,0.469696493173292,-149,0.498621670402025,-156,0.75337823245996,-130,0.795542906090323,-138,0.490442537319255,-137,0.294672146616826,-0.143024427090647,0.897329002833598,0.219519590249309,0.0444993488457742,0.894870965099685,0.148882851426621,0.319341146369664,0.658482012568717,0.0644255490278595,0.541693462441403,0.735398042844612,11.2433038700481,35.5097315574635,81.0794376932373,6.60193978531824,31.4910457129102,51.1446723097523
SFU04,stretch,submax35,post,8.8712753749511,16.2344488678913,16.2299281729491,0.00111287519595592,2.91582044535411,1.22715765283518,0.531927454036607,59.628320491996,41.3024645636058,0.576768126394027,-30,0.460321195505262,-109,0.741251598455088,-98,0.697109143839929,13,0.729072160674877,-97,0.555358311180221,-95,0.368376972005112,-132,0.686360540618941,-130,0.823117235827675,-107,0.589610035724676,-108,0.382354791857149,-0.310978909148779,0.91396157355838,0.221434801117043,-0.140127813710048,0.88552762208111,0.323218955149962,-0.0359574278105375,0.841524963404168,0.234380354932,0.0786819619720375,0.74495656910876,10.2094431894444,37.3161835550171,76.8153180565114,3.72800977482241,35.0372779193196,44.8996393745608
SFU04,control,submax10,before,7.90922724025163,14.8280590085546,19.8010783890565,0.000408133373330591,3.64126557566362,1.74303082526071,1.13251077587015,59.7158419217224,50.1125429782504,0.544242650017501,-53,0.487198438342616,-174,0.845383966912349,-115,0.989949845233052,1,0.750642085332146,-107,0.422493479088965,-134,0.508291187508568,-184,0.883597828535519,-127,0.881452356793349,-127,0.503281654366941,-171,0.320250751109736,-0.252876566318184,0.935558111673426,0.267351527794377,-0.0401257230076977,0.9087413501365,0.119764714965848,0.378972504217893,0.728498324906368,0.0895977114917749,0.419040532885992,0.671000350740283,11.7324840456728,35.1284451398824,87.9693095388709,9.77807917614969,37.7314105375181,64.7219667184745
SFU04,control,submax10,pre,7.58316857774292,12.7001826345576,17.5557098083073,0.000220233122982337,3.41724082401991,1.62325075236653,0.462859576867193,64.1600887220786,49.8353637282353,0.505190643152565,385,0.548549920709296,-127,0.825192434354021,-147,0.681856488600343,-29,0.590536262612541,-125,0.441363961147372,-95,0.551729064111717,-143,0.860929673993528,-155,0.642327025020099,-155,0.517828841298211,-139,0.236253645288646,0.0398889496913111,0.912842159593332,0.273013508210148,-0.0268503995646847,0.946348612113755,0.236136191409249,0.157664482143925,0.703398693521001,0.159851048846405,0.279600182192286,0.742190195494315,11.8678349690224,40.5363214058034,90.8696055462188,11.0876239845745,38.0641716725544,65.2276007382808
SFU04,control,submax10,post,8.40871492301949,12.5397356398295,15.816437218959,0.000383553469267135,3.58852458926636,1.69108935034663,1.05871422530473,57.6711697783205,44.5252646195235,0.40143834856212,125,0.510216806360763,-129,0.802192231437188,-96,0.983419502254637,0,0.788450619086368,-102,0.463809768549052,-135,0.54934255789385,-147,0.857057448618187,-120,0.870219253979607,-122,0.492738117343672,-142,0.321331100965369,-0.455609674466106,0.898622520869755,0.244948346519706,-0.222170232799945,0.825701186902134,0.112575875590767,0.396194131612041,0.706576584078018,0.121140015095963,0.325476972901108,0.612753150034937,9.92062201609748,35.3625926208301,77.4703369537337,6.56389747628355,37.2779700022583,52.9975440831446
SFU04,control,submax35,before,8.67336660909601,17.5094768783837,21.3173123017077,0.00116509571774731,3.90652336621585,1.79344218630185,0.96199930155961,70.601120260902,62.5765031326351,0.711189604609826,77,0.702322950732603,-172,0.881467294268713,-139,0.977105876711036,-11,0.845784277279082,-141,0.653669562720911,-184,0.71402295322991,-173,0.888749796497046,-143,0.85833630643637,-154,0.673037725255635,-189,0.21857314314335,0.0179903830608458,0.943028030843624,0.239546223027537,0.0929229004518366,0.884666569719614,0.127918326252613,0.506960801718233,0.835484558668066,0.134129622381499,0.465218015741087,0.777125195353968,10.5969116315703,41.773561114298,88.988013399776,12.0494196039879,47.1380475590744,75.7888432829959
SFU04,control,submax35,pre,8.13593605837195,14.561538590741,18.7835883288833,0.00100776350849616,3.34737109547843,1.53625605460196,0.547134916499289,59.0063203326162,47.9758841546458,0.652634472496835,-159,0.524633864558318,-200,0.741569142387128,-140,0.728366596049987,28,0.642721632121627,-118,0.450248037559534,-166,0.479347156574894,-200,0.743292436154634,-150,0.683519001986506,-134,0.482013121529594,-190,0.319048737836594,-0.388826286241818,0.910125796402097,0.257191368284164,-0.0139515361090267,0.903064867117874,0.238293472204248,0.262078107145978,0.869818092815694,0.138577234339476,0.390481158415601,0.747882321666355,13.4216158968262,37.5516052187105,87.0661852124959,12.2842692667167,36.8026906199655,71.3450741807246
SFU04,control,submax35,post,8.7369028316496,15.2189506685158,18.159415735288,0.00102016638491829,3.23208074577053,1.48777285722717,0.736159030402301,57.1984869168894,44.728013054585,0.665883967860986,-64,0.626339096591387,-145,0.803609216313939,-113,0.812040367321641,-5,0.763978259194545,-110,0.642234570372853,-155,0.66356566379386,-154,0.829535890673355,-123,0.841833260528237,-127,0.581550275663665,-162,0.303832544435162,-0.00025583532436351,0.941322436783479,0.203007563464429,0.0814708181916399,0.933266231586208,0.121813372545076,0.409417931174297,0.743503577079002,0.156811340464774,0.334551459074326,0.781588786936939,11.2936563934742,35.3138976698929,79.171752432455,5.96258509796239,37.6660034620542,55.2136640964991
SFU05,stretch,submax10,before,7.74675300364684,15.6854766852294,21.1083092230701,0.000407474706715208,3.80571500884528,1.78040668163551,1.34500385597408,67.1699092068645,58.310757864978,0.380291122185736,62,0.375504353250994,-163,0.860975018103865,-156,0.983562476348248,2,0.869100962780229,-154,0.361394395494843,-139,0.387294102897261,-169,0.887270305292641,-164,0.896037464167443,-162,0.384559208432874,-165,0.331460748391312,-0.299522099416022,0.886858731263846,0.282273849246538,-0.36377652077075,0.954371422548631,0.115670588464089,0.254460317635831,0.525225547312935,0.195150004814994,0.0357350521880595,0.551415754427443,11.0740541948103,45.4850292443165,87.5180667465556,4.45593821362838,52.9254461216084,65.6786226005154
SFU05,stretch,submax10,pre,8.42656308733456,17.6460628672698,21.8691290085068,0.000515448840158831,3.41004751274812,1.49887277677925,1.33956508515383,62.0562578727592,45.3226607356461,0.499876962916245,259,0.447077134671946,-200,0.837804065062755,-109,0.883841585771418,-10,0.754516261632893,-134,0.38830498884101,-181,0.478314432152831,-193,0.867473044867803,-117,0.75309429181262,-126,0.324958842421237,-200,0.372301812806662,-0.361975792115305,0.921057493426305,0.309607545890354,-0.16844015674242,0.844634091992625,0.166934481185079,0.280993282456496,0.709973145482191,0.18582631039352,0.211112176156077,0.710667926234865,11.6392059163173,44.9617536524083,88.1318669693997,10.273778396338,34.7302790450601,62.8102524115164
SFU05,stretch,submax10,post,7.5158526802819,16.4672024285976,22.1640940311053,0.000338346535141134,3.5754245969013,1.75833005008266,0.969339369303521,66.9340027715703,60.0980550174753,0.58161633545614,165,0.59542891712577,-145,0.858133403166291,-120,0.987861456719065,6,0.759852845565159,-124,0.454585438171785,-153,0.641584527746789,-157,0.915525641741561,-135,0.896481989177485,-129,0.636804181964,-144,0.305726380236226,-0.116374635403991,0.967971712854273,0.231212128110459,-0.142422225886578,0.912304932763215,0.109002371640629,0.492216171385962,0.819623866038359,0.0862042128576893,0.498500236277114,0.739155479329786,15.0668383206153,34.4063299306522,92.0877624615241,12.5663994735348,41.512138589721,70.6658821148374
SFU05,stretch,submax35,before,9.59800178864881,18.1242532279964,21.1589228353961,0.00110075188092692,3.96228175546637,1.80969793875704,2.71828274686175,66.0213502881125,61.7544475127778,0.537581883867786,216,0.540294623910298,-112,0.913246746756895,-102,0.989439995158196,-1,0.917014721083677,-103,0.531860210346571,-115,0.582251658368742,-127,0.963577297215795,-112,0.961765311061747,-111,0.583659780707489,-133,0.362656303112806,-0.320674416509204,0.954660475595078,0.344859687364435,-0.33697016978885,0.848111116327798,0.246479423218559,0.118441394246883,0.811043281136504,0.230478326752432,0.116422298293021,0.779656831321278,13.1682327232466,39.6321201169221,92.0761501372388,12.091473433915,41.4244862240085,74.99792081944
SFU05,stretch,submax35,pre,9.81330015424197,17.8799585945624,19.1882303052688,0.00120278585707094,3.94555473451553,1.8314457788308,3.75818169319255,64.7945629308045,57.3141357217235,0.521291464172909,234,0.513595619150799,-151,0.898113083781569,-109,0.995684251792755,0,0.907763935977018,-109,0.53442341754426,-133,0.530897205892087,-167,0.935162363847361,-125,0.941654657023297,-125,0.526828950961507,-156,0.36398220424133,-0.617036879589302,0.932583131519746,0.28286853140904,-0.0886907443437471,0.899422028025553,0.228285457385692,0.146553181231827,0.756210714974117,0.236323729918868,0.197634245086717,0.720734990562032,12.438691285703,36.6064363504033,86.1909459026303,9.42391302057568,43.1534918799031,72.2817608625203
SFU05,stretch,submax35,post,8.91413582392627,19.1748034413979,22.3881476723562,0.000806538561122921,3.6353858376275,1.61686107111053,3.05362352732999,60.6064717895722,42.7007142148732,0.372715224381804,86,0.430422965188143,-177,0.82341419281147,-141,0.96773970627985,2,0.794351007242649,-136,0.420333979578057,-174,0.393957976878794,-200,0.883709665146405,-155,0.899176669968518,-148,0.362365373509828,-196,0.416474260513786,-0.392913301573235,0.956711597736861,0.324426604667936,-0.240434907567408,0.924330377584495,0.253211699869146,-0.0733833687283632,0.618671846841455,0.135663106309518,0.249093345534588,0.618694828612793,14.8894655171823,39.3835537907143,87.9870326067393,10.2310467338647,32.1373663044279,62.2165997990956
SFU05,control,submax10,before,7.89363002967266,15.4044491947251,21.2190609426729,0.000579288170446464,3.08557592844698,1.34555522492935,1.7259450453228,57.0635043070173,43.0468052356727,0.377203949040576,81,0.18461846201323,-200,0.675733915592796,-158,0.736143729206351,-24,0.632909892139256,-177,0.255318498621209,-200,0.209410198031696,-175,0.628036118087978,-156,0.71058070427549,-172,0.266991113921469,-200,0.324025757869377,-0.30888030835581,0.927051255686453,0.284381003221361,-0.324814050467079,0.802364716128033,0.215209833624306,-0.0239151616779729,0.609925961941947,0.149813680799062,0.133228174683742,0.552367070710506,7.90341089092511,38.8696897243576,76.7047369323136,8.50665699943268,32.0306043050039,52.5513892458629
SFU05,control,submax10,pre,8.25256845408748,18.452444916118,22.7069167955661,0.000763864767123997,3.27887137462125,0.797393760498763,2.10467850212685,60.8830190203907,40.0854194394478,0.293569200588846,1266,0.145141749584079,-163,0.678238656590658,-133,0.496944559505066,-25,0.585131327165737,-140,0.121714858532843,-44,0.0556918528069151,200,0.516219320675063,-152,0.181929339521905,-200,0.206251310958056,200,0.293248199793726,-0.218837026039265,0.887523083959426,0.363892037799505,-0.263470253469496,0.941763048193977,0.344886433878802,0.0262021795135542,0.662278075302617,0.281527919443816,0.127257163364645,0.626441672264818,12.9609371625526,34.6759447596537,82.9130232865216,1.83070422373459,38.4363429191048,42.0553344617983
SFU05,control,submax10,post,8.30123343833611,17.8096659358305,22.1941028429523,0.00055442270437142,3.00679760365895,1.27456704361951,1.25715994630486,53.9608675989369,44.8953471334291,0.317735682366389,-124,0.270065152483247,-200,0.772325397421607,-119,0.859092691264259,-26,0.606172412855865,-137,0.227171438059813,-200,0.285457161868915,-200,0.824304378092774,-134,0.588477379957983,-182,0.124812553281935,-200,0.38777721351283,-0.516820792277729,0.902225788515023,0.314218304335111,-0.205796012769487,0.924203043920575,0.294259830086824,-0.036657107982138,0.716624124264767,0.29476410898693,-0.0635815591918946,0.589392386693508,10.8246276893307,39.5243890866017,80.4017998371283,10.026319741771,30.0031453660618,59.6204615178154
SFU05,control,submax35,before,9.23447018332192,15.6967425007193,18.9060583544231,0.00164855392866399,3.73819852482028,1.65496291872843,3.9676444313423,60.2327916126237,49.0299464467721,0.553941260709796,215,0.565960760289065,-106,0.863910189308875,-116,0.953743045823905,8,0.866979996638819,-99,0.563058392466919,-80,0.52069253106376,-130,0.846021266969634,-130,0.884955487132292,-118,0.578011229433987,-98,0.345847548699932,-0.493092536081541,0.977527066712532,0.183569083530226,0.106335855068155,0.837583989999141,0.162057104588572,0.34387961091247,0.686214963663534,0.175678646919429,0.237923641688336,0.606240057290724,11.2585464067486,38.774020823218,79.92406600756,6.12953044309737,43.7014076124305,57.479746065861
SFU05,control,submax35,pre,9.33933270069083,19.8152434774616,22.9975647329593,0.00151929920911693,3.30798848560499,1.59669882232246,2.34537424202304,59.2892485386464,44.7623909996016,0.544038523294383,-78,0.395375640310069,-129,0.812187101684689,-132,0.989345993930874,0,0.711860015543859,-135,0.395817975939126,-116,0.424924717799271,-150,0.819983211499386,-155,0.787966586195744,-154,0.386640702996486,-135,0.357081335349194,-0.378869978267008,0.958728827166431,0.318354326357803,-0.248126259552642,0.85324841793824,0.235664035825315,0.133403914724706,0.732900141618446,0.126372326958506,0.335535547734732,0.701152539494397,12.3631556156296,37.4865549291271,78.0924568553138,11.7511575144663,33.7994919385293,65.3513053356898
SFU05,control,submax35,post,9.78429603894151,13.9480370366332,15.275994226612,0.0012905686750534,,,,63.8052437879712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07487894170717,61.9538507147151,67.3547044665104,,,
SFU07,stretch,submax10,before,6.54600524476276,14.5370015216579,22.8320876116413,0.000494350394375635,3.71893215047827,1.73206074547686,0.711555908089082,70.4753264176618,61.000728600739,0.485631420427576,-7,0.523601419793687,-187,0.834206965437321,-153,0.691152586583034,0,0.596052278381777,-140,0.466407989846965,-133,0.539165217989504,-200,0.846692574284591,-166,0.627851579004174,-155,0.48365573256141,-150,0.332099050940398,-0.203540929836438,0.904170054980662,0.200556047219867,0.154350188019298,0.874023776151951,0.164244700645168,0.323857098523112,0.771568532479152,0.124662450006773,0.279884221840404,0.638591435956545,12.7253478700891,43.3767635539943,92.3465772737262,10.3898911070959,51.0803932390518,78.9315184453271
SFU07,stretch,submax10,pre,7.65759860097322,15.0296987206825,20.3422436216486,0.00066534089505929,3.55786292196089,1.67873915673181,1.6731114261406,62.9356777422146,49.9056405641591,0.591570563617274,274,0.673855067906955,-136,0.795989396897539,-135,0.949129400507761,1,0.819159569790947,-141,0.635991712304104,-165,0.718659352820928,-175,0.792590926452828,-168,0.852457472382771,-159,0.714644636408571,-155,0.294166272385231,-0.216879931900767,0.949193573151484,0.321075623853119,-0.288289059751669,0.88670273366664,0.129939483377143,0.540116258134,0.824956235474331,0.0798751035724843,0.629604555500364,0.811859158380044,14.0096141969189,41.2472383905033,89.8369287793778,9.8485853403435,36.3982549367687,59.124417268076
SFU07,stretch,submax10,post,7.01967563115227,12.9149418173962,17.6981251904275,0.000530846845333953,3.81273452663694,1.76878734731531,1.2904794870444,64.9568522688609,54.3370074269131,0.674561001173654,-114,0.565603516776922,-182,0.821284465593591,-136,0.95310365133868,10,0.855737423414667,-150,0.639622074601205,-170,0.629297954762318,-200,0.863061656146333,-155,0.880304327660313,-151,0.685252008205362,-187,0.396129423489425,-0.420947957212674,0.930602917818593,0.213876504931256,0.0637753026558865,0.865215894101033,0.184357217190017,0.3710625714983,0.807049689218826,0.127758538425693,0.399957620200414,0.743509140562165,12.0865814794648,44.2820524696905,85.2556390124191,9.74564058826515,45.2368839625005,65.896159184543
SFU07,stretch,submax35,before,8.79266417127501,16.3127804834665,20.7210914165425,0.00160202549467205,,,,60.3557441983109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2555340433409,42.8651815132299,85.6418805506534,,,
SFU07,stretch,submax35,pre,8.65194312878282,14.7494994539407,18.2845684959075,0.00192284046043247,3.06244479977456,1.3351348088714,1.2544620541397,54.8400441137149,35.6106442499753,0.381788754018879,1259,0.373586093872817,-9,0.796639835453414,-97,0.681723131033057,-25,0.732332405050325,-111,0.371056170033698,0,0.426938006448433,116,0.672091368695945,-111,0.596812853011946,-113,0.22027900055937,-60,0.348097063820178,-0.361555501709102,0.904690447724599,0.183757530265865,0.164437668004504,0.732386408060445,0.213738833667181,0.294355046631822,0.71856148031354,0.117711321756128,0.22691183166541,0.449242166218432,8.67531967979439,34.8632063602127,67.4755666914286,2.19221277919123,33.191244657513,37.465073507488
SFU07,stretch,submax35,post,9.81594510466629,20.2261987847139,21.9212083681991,0.00233427073233258,3.43409105089938,1.5960601897431,1.34935637923524,55.3666014206793,40.4951046485099,0.571099094000883,103,0.550015295618379,-122,0.766307959500289,-109,0.889159040572929,17,0.803904313736134,-101,0.529407850673629,-110,0.558417839797457,-135,0.792024670941059,-117,0.845612877656075,-119,0.531835379334211,-115,0.378697543656256,-0.276437550922253,0.946202482337964,0.237969857363208,-0.0775569787956635,0.913338213955688,0.206929902022922,0.264598590083299,0.816147810041243,0.0710705236968292,0.517622235546314,0.723751863864108,8.13414967876753,33.8268821350384,69.3163556113886,8.4741077332823,30.1042177467246,50.428368656553
SFU07,control,submax10,before,7.55147585084157,15.6436984687981,22.2909796849879,0.000585121234090594,3.51689074317468,1.53446428057669,0.818593737207835,66.7379083373714,48.8659989717395,0.408067584418487,238,0.438052347242148,-158,0.739182223724253,-135,0.900761221335942,-7,0.660491585268348,-144,0.374198723513022,-200,0.42952490333863,-186,0.736982439188617,-144,0.627366394034464,-139,0.312649666133031,-162,0.337297114692766,-0.319613334733179,0.942224342428834,0.310164261244021,-0.138226831276835,0.981550672245241,0.321753953881345,-0.194936457625518,0.664025667122694,0.211292140884976,0.0835229195449637,0.65570208725128,12.548371633685,39.9128157540753,87.0462605410404,5.09243735368429,41.5853705255395,54.533180815413
SFU07,control,submax10,pre,7.33961130485589,17.3555882119351,23.907941987881,0.000619138573300625,3.62341250418839,1.38258877542926,1.58381305996587,63.3223233336301,53.0485462006313,0.440619859287645,171,0.547658475344948,-89,0.799893206935496,-154,0.906966226352782,-1,0.806714502324647,-132,0.531074941217751,-99,0.590391286426464,-142,0.735011877721379,-162,0.786635208216353,-146,0.62429991858545,-140,0.373016756733744,-0.48071675816378,0.970997351954993,0.285665904781928,-0.319677763647454,0.86275400239092,0.171283690838868,0.38280061740414,0.789696135971228,0.0430673919776099,0.509685268091354,0.61279798284635,11.3398561166178,41.2363913461004,84.4416883747579,11.246417702654,37.4292340980296,62.9640644294689
