subject,day,level,time,cst_sd,cst_mean,cst_cv,f_sd,f_mean,f_cv,hpf_cst_sd,hpf_f_sd,bad_wins,window
SFU03,control,submax35,post,1.216855312,19.26723923,8.879012661,0.00330909,0.254005877,1.302761157,1.216855312,0.002700236,0,5
SFU03,control,submax35,post,1.36952628,19.54336651,24.42416209,0.002912856,0.252506058,1.153578489,1.36952628,0.002192402,0,6
SFU04,stretch,submax10,before,0.399807886,9.481315909,10.44190994,0.000630991,0.064529245,0.9778376,0.399807886,0.000306937,0,1
SFU04,stretch,submax10,before,0.529263204,10.72469447,10.19853628,0.001163478,0.06439328,1.806831983,0.529263204,0.000407748,0,2
SFU04,stretch,submax10,before,0.629404734,11.56354784,7.703272742,0.001126514,0.06478148,1.738944239,0.629404734,0.00028778,0,3
SFU04,stretch,submax10,before,0.359357899,11.60949693,4.013120463,0.000666657,0.064775802,1.029175562,0.359357899,0.000264427,0,4
SFU04,stretch,submax10,before,0.329771138,11.68539129,4.457435037,0.000753043,0.064572784,1.16619208,0.329771138,0.000209211,0,5
SFU04,stretch,submax10,before,0.341336113,11.366026,4.597276603,0.000528748,0.064101019,0.824866998,0.341336113,0.000228551,0,6
SFU04,stretch,submax10,pre,0.64694492,19.62418084,4.318697055,0.000418014,0.063964308,0.653510986,0.64694492,0.000242179,0,1
SFU04,stretch,submax10,pre,1.02981026,19.79202362,5.767536235,0.000572886,0.063874464,0.896893213,1.02981026,0.000489223,0,2
SFU04,stretch,submax10,pre,0.777781314,18.87525318,4.847243091,0.000682589,0.063851942,1.069017691,0.777781314,0.000398968,0,3
SFU04,stretch,submax10,pre,0.608153851,18.49210163,3.921835054,0.000603274,0.064046024,0.941937632,0.608153851,0.000313928,0,4
SFU04,stretch,submax10,pre,0.772292226,18.0330692,5.097364173,0.000551245,0.063739897,0.864835222,0.772292226,0.00034436,0,5
SFU04,stretch,submax10,pre,0.698748799,18.5847466,4.32045171,0.000454595,0.063791754,0.712623179,0.698748799,0.000253787,0,6
SFU04,stretch,submax10,post,0.887007387,13.80568222,9.662672928,0.000804375,0.063995883,1.256917162,0.887007387,0.000258564,0,1
SFU04,stretch,submax10,post,0.809926506,14.68438311,7.679589767,0.000631574,0.064103269,0.985244062,0.809926506,0.000240679,0,2
SFU04,stretch,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU04,stretch,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU04,stretch,submax10,post,0.444995726,12.77933793,7.197992039,0.000600665,0.064112094,0.936898089,0.444995726,0.00021182,0,5
SFU04,stretch,submax10,post,0.622597627,12.93757325,9.919155803,0.000519381,0.063874941,0.813122253,0.622597627,0.000227296,0,6
SFU04,stretch,submax35,before,1.099220716,12.15661445,14.41285185,0.003204183,0.189651443,1.689511322,1.099220716,0.002242102,0,1
SFU04,stretch,submax35,before,0.570699814,12.09567605,11.36399034,0.001639728,0.18984345,0.863726584,0.570699814,0.000881932,0,2
SFU04,stretch,submax35,before,0.781064591,11.1749321,13.39625515,0.00238628,0.188775315,1.264084985,0.781064591,0.001299002,0,3
SFU04,stretch,submax35,before,0.626218671,13.16464469,8.046715007,0.001884224,0.189933952,0.992041782,0.626218671,0.000996371,0,4
SFU04,stretch,submax35,before,0.77850846,13.19192169,8.772776565,0.001477844,0.190856563,0.774321752,0.77850846,0.000614351,0,5
SFU04,stretch,submax35,before,0.689166412,12.22127613,10.84602271,0.001464092,0.190961622,0.766694371,0.689166412,0.001239176,0,6
SFU04,stretch,submax35,pre,0.763163781,13.2589797,8.963445749,0.001987113,0.18838393,1.054820854,0.763163781,0.001196206,0,1
SFU04,stretch,submax35,pre,0.525525848,14.40483528,5.602713116,0.00190942,0.189899099,1.005491971,0.525525848,0.000973269,0,2
SFU04,stretch,submax35,pre,0.660162564,13.19365342,8.527077342,0.002969182,0.188471241,1.575403134,0.660162564,0.001294787,0,3
SFU04,stretch,submax35,pre,0.649590317,12.52220039,6.312370655,0.001966575,0.189476157,1.037901099,0.649590317,0.001312331,0,4
SFU04,stretch,submax35,pre,0.670624473,12.43845798,6.980524688,0.001880712,0.188642249,0.996973033,0.670624473,0.001074917,0,5
SFU04,stretch,submax35,pre,0.50208563,12.19330425,8.099295946,0.00183949,0.188687383,0.974887681,0.50208563,0.001281466,0,6
SFU04,stretch,submax35,post,0.376523053,12.40780714,6.440066423,0.001633087,0.190130904,0.858927818,0.376523053,0.00090891,0,1
SFU04,stretch,submax35,post,0.486884185,13.34090878,7.031392205,0.002248099,0.190208751,1.181911643,0.486884185,0.001364706,0,2
SFU04,stretch,submax35,post,0.619801341,16.37424221,5.48595794,0.001821327,0.189217282,0.962558733,0.619801341,0.001206871,0,3
SFU04,stretch,submax35,post,0.627266402,16.06219135,5.149968891,0.001836771,0.190230426,0.965550415,0.627266402,0.001129125,0,4
SFU04,stretch,submax35,post,0.44288795,16.56775805,3.649480483,0.001737117,0.18913647,0.918446193,0.44288795,0.001035986,0,5
SFU04,stretch,submax35,post,0.648323414,16.1382456,4.987078965,0.001685413,0.189761489,0.888174171,0.648323414,0.000980642,0,6
SFU04,control,submax10,before,1.116363601,25.12441999,5.690913875,0.000611094,0.051746455,1.180939341,1.116363601,0.000340814,0,1
SFU04,control,submax10,before,1.02183677,23.28766214,6.127880506,0.000568846,0.051691097,1.100471381,1.02183677,0.000327744,0,2
SFU04,control,submax10,before,1.017695824,22.61510747,5.431732004,0.000522184,0.051757937,1.008896898,1.017695824,0.000268895,0,3
SFU04,control,submax10,before,1.014114018,22.92513261,5.859269989,0.000592099,0.051944367,1.139870911,1.014114018,0.000259229,0,4
SFU04,control,submax10,before,0.827918704,22.71820394,4.94742151,0.000627854,0.05175544,1.213116353,0.827918704,0.00027987,0,5
SFU04,control,submax10,before,1.777302117,20.28501578,12.05148765,0.002384814,0.049707062,4.797735929,1.777302117,0.000745607,0,6
SFU04,control,submax10,pre,0.381025525,8.434628902,11.4362841,0.000374501,0.052506102,0.713252437,0.381025525,0.00023172,0,1
SFU04,control,submax10,pre,0.441036224,7.854409781,8.044343559,0.000435852,0.052453006,0.830937519,0.441036224,0.000286604,0,2
SFU04,control,submax10,pre,0.438465075,7.881208276,8.696818073,0.000397981,0.052481774,0.75832179,0.438465075,0.000185368,0,3
SFU04,control,submax10,pre,0.576914745,8.557584076,10.69240506,0.000386649,0.052214721,0.740498874,0.576914745,0.000211914,0,4
SFU04,control,submax10,pre,0.339285934,8.849102923,5.575167167,0.000331672,0.052281523,0.63439676,0.339285934,0.000157397,0,5
SFU04,control,submax10,pre,0.519186948,8.795368549,9.420118857,0.000465426,0.052140611,0.892635407,0.519186948,0.000224249,0,6
SFU04,control,submax10,post,1.15065948,22.0292448,6.195612599,0.000898094,0.05126476,1.751874134,1.15065948,0.000667432,0,1
SFU04,control,submax10,post,1.107753049,24.53792418,10.23034044,0.00066542,0.051740309,1.286077047,1.107753049,0.000326274,0,2
SFU04,control,submax10,post,1.261383657,27.21278969,5.582219131,0.000446214,0.051790975,0.861566455,1.261383657,0.000303517,0,3
SFU04,control,submax10,post,0.947923522,28.55809625,5.149979849,0.0007297,0.051767378,1.40957449,0.947923522,0.00026698,0,4
SFU04,control,submax10,post,0.837614454,28.31177062,6.039080751,0.000642393,0.051396481,1.249878242,0.837614454,0.000347638,0,5
SFU04,control,submax10,post,0.970156035,27.87943443,5.895921035,0.00048078,0.051666361,0.930547298,0.970156035,0.000214578,0,6
SFU04,control,submax35,before,1.101291682,13.54707144,11.30174561,0.002165287,0.149209848,1.451169276,1.101291682,0.001451671,0,1
SFU04,control,submax35,before,0.818366784,13.62254212,8.946204568,0.00132889,0.148430386,0.895295315,0.818366784,0.000948033,0,2
SFU04,control,submax35,before,0.770075228,15.18669608,6.586163028,0.001426058,0.149359134,0.954784895,0.770075228,0.000888221,0,3
SFU04,control,submax35,before,1.109022852,15.01738119,9.063610267,0.002602616,0.148817614,1.748863039,1.109022852,0.001200494,0,4
SFU04,control,submax35,before,1.180889605,15.66513107,10.69013711,0.001810732,0.149219273,1.213470517,1.180889605,0.001098715,0,5
SFU04,control,submax35,before,0.858803969,15.9517724,7.516669645,0.001656296,0.148733983,1.11359643,0.858803969,0.001288039,0,6
SFU04,control,submax35,pre,0.565355116,10.16093776,9.236421174,0.002137406,0.149902219,1.425866725,0.565355116,0.001654386,0,1
SFU04,control,submax35,pre,0.638150501,12.10248259,5.775329164,0.001404145,0.149870291,0.936907163,0.638150501,0.001276781,0,2
SFU04,control,submax35,pre,0.71026628,13.06510301,7.783961274,0.001668268,0.150229589,1.11047886,0.71026628,0.001026604,0,3
SFU04,control,submax35,pre,0.459319419,13.62208597,5.024097598,0.001113114,0.150399011,0.74010696,0.459319419,0.000565769,0,4
SFU04,control,submax35,pre,0.509043872,13.78226087,4.838283597,0.000713077,0.149981807,0.475442625,0.509043872,0.000601732,0,5
SFU04,control,submax35,pre,0.360997092,13.79136149,3.153069813,0.000666934,0.149706135,0.445495123,0.360997092,0.000433318,0,6
SFU04,control,submax35,post,0.914478906,16.66985214,6.34396606,0.001771666,0.149763644,1.18297461,0.914478906,0.001297056,0,1
SFU04,control,submax35,post,0.619297525,17.55292044,7.08593434,0.00155709,0.149421235,1.042080562,0.619297525,0.000869289,0,2
SFU04,control,submax35,post,0.78491666,18.81618842,5.025187174,0.001398397,0.150459682,0.929416521,0.78491666,0.000656959,0,3
SFU04,control,submax35,post,0.738347824,18.45503479,4.610107038,0.001244272,0.149408167,0.832800581,0.738347824,0.001048468,0,4
SFU04,control,submax35,post,0.790935797,17.74402089,5.363861828,0.001349665,0.149680187,0.901698879,0.790935797,0.000982467,0,5
SFU04,control,submax35,post,0.596714899,17.01053802,7.274245132,0.001432455,0.150080596,0.954456883,0.596714899,0.000850627,0,6
SFU05,stretch,submax10,before,1.802712721,22.49142791,11.11673668,0.000961326,0.032227893,2.982899778,1.802712721,0.0006216,0,1
SFU05,stretch,submax10,before,1.146450026,21.77221933,8.067634034,0.000727162,0.033033905,2.201258227,1.146450026,0.000449058,0,2
SFU05,stretch,submax10,before,1.349031763,19.97826606,7.313347369,0.000698374,0.032901353,2.122630568,1.349031763,0.000302844,0,3
SFU05,stretch,submax10,before,1.29043991,19.66654286,11.01164392,0.000622222,0.032426642,1.918859866,1.29043991,0.00034008,0,4
SFU05,stretch,submax10,before,1.231639387,20.01727502,10.30002069,0.000717514,0.032130973,2.233090899,1.231639387,0.000286304,0,5
SFU05,stretch,submax10,before,1.154064205,19.47268708,9.702300297,0.000739717,0.032919048,2.247077951,1.154064205,0.000339371,0,6
SFU05,stretch,submax10,pre,1.281640479,23.7563425,8.853386131,0.001132974,0.032955954,3.437844215,1.281640479,0.000491517,0,1
SFU05,stretch,submax10,pre,1.233066503,24.70770103,7.561584531,0.000835432,0.032931876,2.53684842,1.233066503,0.000550027,0,2
SFU05,stretch,submax10,pre,1.293493737,24.49471448,13.40906655,0.001101065,0.033534923,3.283337027,1.293493737,0.000702125,0,3
SFU05,stretch,submax10,pre,1.15361205,27.12013128,7.37932183,0.001481071,0.033753889,4.387852991,1.15361205,0.00053261,0,4
SFU05,stretch,submax10,pre,1.904997736,25.48126679,10.0088123,0.000654115,0.033763064,1.937368983,1.904997736,0.000447341,0,5
SFU05,stretch,submax10,pre,0.895584073,23.87412457,6.970689927,0.000734018,0.033527966,2.189271559,0.895584073,0.000269483,0,6
SFU05,stretch,submax10,post,0.833152935,12.10070704,19.73126719,0.001055925,0.033977224,3.107743286,0.833152935,0.000435349,0,1
SFU05,stretch,submax10,post,0.931100553,14.40444187,14.79231224,0.000883659,0.033748635,2.618355026,0.931100553,0.000329513,0,2
SFU05,stretch,submax10,post,0.738329453,15.79449708,8.60463185,0.000911379,0.034554305,2.637525394,0.738329453,0.000332272,0,3
SFU05,stretch,submax10,post,0.97367148,16.49315485,7.177254158,0.000833324,0.033595638,2.480453283,0.97367148,0.0003198,0,4
SFU05,stretch,submax10,post,1.04275226,18.46078052,8.115634858,0.000950343,0.034515045,2.753416901,1.04275226,0.000311012,0,5
SFU05,stretch,submax10,post,1.199040247,18.71992614,8.195956347,0.00070947,0.034505773,2.056089688,1.199040247,0.000278609,0,6
SFU05,stretch,submax35,before,2.837872128,50.83266776,8.323990518,0.00233496,0.101166223,2.308043451,2.837872128,0.001148365,0,1
SFU05,stretch,submax35,before,3.146807788,46.29302262,10.22014894,0.003013325,0.10023888,3.006144119,3.146807788,0.001426573,0,2
SFU05,stretch,submax35,before,2.880753868,44.26128139,9.269369315,0.001548822,0.099766856,1.552441132,2.880753868,0.000957735,0,3
SFU05,stretch,submax35,before,2.231963487,45.08569465,7.8088211,0.001247212,0.101571362,1.22791662,2.231963487,0.000743643,0,4
SFU05,stretch,submax35,before,2.921035575,42.79879329,8.061133266,0.001836442,0.100816392,1.821570356,2.921035575,0.000661096,0,5
SFU05,stretch,submax35,before,3.198256561,41.27669805,10.02315769,0.001731828,0.101278686,1.709963018,3.198256561,0.001156469,0,6
SFU05,stretch,submax35,pre,3.574720149,47.38347841,10.08284295,0.002614532,0.099686552,2.622752596,3.574720149,0.001159638,0,1
SFU05,stretch,submax35,pre,4.507863401,56.62667492,9.633898784,0.002294242,0.101839032,2.252812091,4.507863401,0.001432791,0,2
SFU05,stretch,submax35,pre,3.247713134,61.89956817,8.721107539,0.002341667,0.099779115,2.34685105,3.247713134,0.001031204,0,3
SFU05,stretch,submax35,pre,5.0307306,64.63184972,11.60232263,0.003237456,0.102692169,3.152583367,5.0307306,0.00152647,0,4
SFU05,stretch,submax35,pre,3.48905398,67.71114125,7.906337407,0.001628322,0.103543818,1.572592333,3.48905398,0.000860573,0,5
SFU05,stretch,submax35,pre,2.987463338,65.48945781,6.508988632,0.001116323,0.102798602,1.085932407,2.987463338,0.000717051,0,6
SFU05,stretch,submax35,post,2.656183402,72.25076615,6.251928125,0.001953129,0.103161231,1.893277939,2.656183402,0.001477357,0,1
SFU05,stretch,submax35,post,3.014543972,71.03112363,5.485033881,0.001474213,0.103001164,1.431258944,3.014543972,0.000559572,0,2
SFU05,stretch,submax35,post,3.943348847,69.53006513,7.020748043,0.001480567,0.103105776,1.435968809,3.943348847,0.000777113,0,3
SFU05,stretch,submax35,post,3.102461206,63.68308548,15.50996076,0.00121974,0.103409471,1.179524696,3.102461206,0.000660165,0,4
SFU05,stretch,submax35,post,2.762515572,40.55972981,13.6005822,0.00163304,0.101252634,1.612836647,2.762515572,0.000475672,0,5
SFU05,stretch,submax35,post,2.573790149,31.28529281,20.78702201,0.001003405,0.102992227,0.974253538,2.573790149,0.000431927,0,6
SFU05,control,submax10,before,2.289920623,41.40080493,6.218657841,0.001352658,0.045170518,2.994559928,2.289920623,0.001031809,0,1
SFU05,control,submax10,before,1.047595131,40.2280054,4.130252146,0.001012534,0.044816619,2.259282629,1.047595131,0.000485429,0,2
SFU05,control,submax10,before,1.834809269,37.866109,6.039543148,0.000843183,0.045825165,1.839999691,1.834809269,0.000579482,0,3
SFU05,control,submax10,before,1.673672897,37.80027431,6.304045401,0.000867624,0.045893352,1.890522688,1.673672897,0.000336552,0,4
SFU05,control,submax10,before,1.367845448,35.28756195,4.245187465,0.000488692,0.045314248,1.078450082,1.367845448,0.000268622,0,5
SFU05,control,submax10,before,1.671806819,33.92322693,8.777762757,0.000641287,0.04594505,1.3957693,1.671806819,0.000436646,0,6
SFU05,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU05,control,submax10,pre,1.570330878,34.56082199,5.206897729,0.000792037,0.046018976,1.721110064,1.570330878,0.000606512,0,2
SFU05,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU05,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU05,control,submax10,pre,1.836612879,30.98292179,9.344549075,0.001543034,0.046150598,3.34347478,1.836612879,0.000837813,0,5
SFU05,control,submax10,pre,1.561375002,31.20518597,9.937842988,0.001651827,0.046192887,3.575934245,1.561375002,0.000681914,0,6
SFU05,control,submax10,post,1.025188533,30.7504297,5.76690443,0.00103288,0.045587776,2.265694414,1.025188533,0.000754019,0,1
SFU05,control,submax10,post,1.071898466,27.35615492,8.446260916,0.001356092,0.045588546,2.97463269,1.071898466,0.00068094,0,2
SFU05,control,submax10,post,1.466785484,30.40322274,8.294708173,0.000997838,0.045595248,2.188469472,1.466785484,0.000490707,0,3
SFU05,control,submax10,post,1.092647595,27.91818631,8.287107542,0.001043263,0.046106231,2.262737503,1.092647595,0.000393509,0,4
SFU05,control,submax10,post,1.204341748,29.97717796,4.961510182,0.000884621,0.045939475,1.925622419,1.204341748,0.000415747,0,5
SFU05,control,submax10,post,1.640800492,26.43060744,10.89240072,0.001377209,0.045427795,3.031644108,1.640800492,0.000491779,0,6
SFU05,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU05,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU05,control,submax35,before,4.038812149,82.86544559,7.922706364,0.002542119,0.158710694,1.601731508,4.038812149,0.000877996,0,3
SFU05,control,submax35,before,4.847403149,86.22737839,8.636981498,0.002967463,0.15970294,1.858114465,4.847403149,0.002246655,0,4
SFU05,control,submax35,before,3.22412291,83.77239899,6.670419859,0.002461781,0.158843953,1.54981123,3.22412291,0.001817949,0,5
SFU05,control,submax35,before,3.603208725,85.54315519,6.993015746,0.003485981,0.159861914,2.180620157,3.603208725,0.001615203,0,6
SFU05,control,submax35,pre,3.227469099,46.33567491,10.95878098,0.004433898,0.157875723,2.808473587,3.227469099,0.00204478,0,1
SFU05,control,submax35,pre,2.236854488,45.37840008,11.75426878,0.002362797,0.1613928,1.464004001,2.236854488,0.001424862,0,2
SFU05,control,submax35,pre,2.410060394,44.67352356,10.29213589,0.002954276,0.160054576,1.845792853,2.410060394,0.00141022,0,3
SFU05,control,submax35,pre,1.565471367,41.96793494,4.995032672,0.002039389,0.159652435,1.277392885,1.565471367,0.001476543,0,4
SFU05,control,submax35,pre,1.957963366,40.40981769,9.354370733,0.002362277,0.160699005,1.470001223,1.957963366,0.001197748,0,5
SFU05,control,submax35,pre,1.414387403,40.97241896,9.262084769,0.002464671,0.158341123,1.556557472,1.414387403,0.001158566,0,6
SFU07,stretch,submax10,before,0.55746887,9.588834092,9.722528773,0.000878483,0.039112687,2.24602954,0.55746887,0.000687776,0,1
SFU07,stretch,submax10,before,1.039700204,10.88702482,11.57843604,0.000885419,0.039634148,2.233980361,1.039700204,0.000537665,0,2
SFU07,stretch,submax10,before,0.726216544,11.27490183,12.14302997,0.000912503,0.03940597,2.315645986,0.726216544,0.000454992,0,3
SFU07,stretch,submax10,before,0.782868597,11.21205872,9.778021084,0.000738065,0.039566863,1.86536265,0.782868597,0.000470601,0,4
SFU07,stretch,submax10,before,0.618389228,11.25895135,8.99452424,0.000969809,0.039289512,2.468364869,0.618389228,0.000434671,0,5
SFU07,stretch,submax10,before,0.545035837,10.91028753,6.560886587,0.000542298,0.039362764,1.377693269,0.545035837,0.000288607,0,6
SFU07,stretch,submax10,pre,1.438902928,21.67605116,9.968124717,0.001336643,0.052159174,2.562623929,1.438902928,0.000898442,0,1
SFU07,stretch,submax10,pre,1.372347241,22.67444301,8.016245563,0.001143585,0.05237757,2.183349386,1.372347241,0.000757229,0,2
SFU07,stretch,submax10,pre,1.196848674,26.67321927,11.18502948,0.000773062,0.053088804,1.45616862,1.196848674,0.000482825,0,3
SFU07,stretch,submax10,pre,2.058896066,30.99549175,6.188465394,0.000650936,0.053567367,1.215172666,2.058896066,0.000441016,0,4
SFU07,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU07,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU07,stretch,submax10,post,1.213208641,21.64436868,7.117630961,0.000973959,0.053901137,1.806936035,1.213208641,0.000675999,0,1
SFU07,stretch,submax10,post,0.836745787,22.2384977,5.299757666,0.000756779,0.053671462,1.410021928,0.836745787,0.000409321,0,2
SFU07,stretch,submax10,post,1.505309893,25.77974476,8.357234395,0.000985301,0.054433786,1.810090115,1.505309893,0.000382012,0,3
SFU07,stretch,submax10,post,1.067128929,28.22979355,7.153884902,0.000736238,0.054094238,1.361027727,1.067128929,0.000431593,0,4
SFU07,stretch,submax10,post,1.559746552,27.60730898,6.209777411,0.000945613,0.053812314,1.757243342,1.559746552,0.00054223,0,5
SFU07,stretch,submax10,post,1.477417494,27.34616109,7.88689279,0.001133487,0.053259959,2.128215132,1.477417494,0.000663129,0,6
SFU07,stretch,submax35,pre,0.99516435,29.87589482,6.010872231,0.002786184,0.155419495,1.792686254,0.99516435,0.001855387,0,1
SFU07,stretch,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU07,stretch,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU07,stretch,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU07,stretch,submax35,pre,1.103324227,38.0531747,5.111334678,0.00304723,0.155287098,1.962320042,1.103324227,0.002098804,0,5
SFU07,stretch,submax35,pre,1.136386602,38.83940977,4.927214774,0.002192002,0.155186609,1.412494516,1.136386602,0.001780147,0,6
SFU07,stretch,submax35,post,0.944918694,28.85047095,6.750172674,0.002214127,0.160691039,1.377878236,0.944918694,0.001834804,0,1
SFU07,stretch,submax35,post,1.070866162,27.73607742,10.63459648,0.003883749,0.160021478,2.427017504,1.070866162,0.002544267,0,2
SFU07,stretch,submax35,post,1.684132361,32.84528861,12.9298515,0.003474916,0.159878791,2.173468743,1.684132361,0.002157396,0,3
SFU07,stretch,submax35,post,1.552692948,34.44790333,11.22126535,0.002684977,0.161269164,1.664903896,1.552692948,0.001392106,0,4
SFU07,stretch,submax35,post,1.635499802,35.72736058,7.27351412,0.002969753,0.160275613,1.852903711,1.635499802,0.002690528,0,5
SFU07,stretch,submax35,post,1.200868103,32.85044812,6.333429423,0.004027864,0.160510687,2.50940537,1.200868103,0.002860533,0,6
SFU07,control,submax10,before,0.909654665,12.61332731,13.47427069,0.001004695,0.046544582,2.158564624,0.909654665,0.000849777,0,1
SFU07,control,submax10,before,0.702028159,14.05791365,11.8194774,0.000948413,0.046433223,2.042530036,0.702028159,0.00050825,0,2
SFU07,control,submax10,before,0.908501743,14.22074351,8.334875128,0.000740549,0.046921385,1.578275368,0.908501743,0.000539624,0,3
SFU07,control,submax10,before,0.634472424,14.32482038,6.70784629,0.000780637,0.047041878,1.659452142,0.634472424,0.000449656,0,4
SFU07,control,submax10,before,0.875604919,13.47624847,7.890827291,0.000751474,0.04695701,1.600344095,0.875604919,0.000537733,0,5
SFU07,control,submax10,before,0.582184174,12.51955068,7.384533165,0.000785762,0.047046073,1.670196215,0.582184174,0.000538877,0,6
SFU07,control,submax10,pre,1.848929257,25.3360725,6.878464479,0.000945925,0.041237862,2.29382661,1.848929257,0.000783196,0,1
SFU07,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU07,control,submax10,pre,1.583345614,27.03377043,7.094920377,0.001457848,0.041714814,3.494796729,1.583345614,0.000974671,0,3
SFU07,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU07,control,submax10,pre,1.694850223,22.25872689,10.51395041,0.000650521,0.041534436,1.566219946,1.694850223,0.00052619,0,5
SFU07,control,submax10,pre,1.78982967,20.86176755,11.51300401,0.001015143,0.042263485,2.401937757,1.78982967,0.000547785,0,6
SFU07,control,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU07,control,submax10,post,0.584549823,11.60044996,6.904405061,0.000822385,0.033372583,2.464254057,0.584549823,0.000637211,0,2
SFU07,control,submax10,post,0.573861938,11.16191987,6.745668857,0.000745576,0.033996474,2.193099442,0.573861938,0.000576745,0,3
SFU07,control,submax10,post,0.913366576,11.52587586,9.236752249,0.00081172,0.033356154,2.433494831,0.913366576,0.000557387,0,4
SFU07,control,submax10,post,0.622927945,11.67336048,8.854122181,0.001004343,0.033785891,2.972668844,0.622927945,0.000430865,0,5
SFU07,control,submax10,post,0.595188239,10.87709952,10.17471439,0.000824262,0.033473642,2.462420789,0.595188239,0.000321085,0,6
SFU07,control,submax35,before,0.36608566,7.213011679,10.78683146,0.002743164,0.178992755,1.532555646,0.36608566,0.001440835,0,1
SFU07,control,submax35,before,0.523949125,6.282000021,10.7728573,0.002353095,0.179332094,1.312143797,0.523949125,0.001879078,0,2
SFU07,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU07,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU07,control,submax35,before,0.676693481,5.477803276,18.05943416,0.003256567,0.177926829,1.830284469,0.676693481,0.002117448,0,5
SFU07,control,submax35,before,0.723614266,7.889474221,23.28223512,0.003283754,0.176985863,1.855376458,0.723614266,0.001768844,0,6
SFU07,control,submax35,pre,0.536269694,12.46426822,9.424535547,0.002503582,0.173600531,1.442150926,0.536269694,0.001533328,0,1
SFU07,control,submax35,pre,0.642329906,14.81100394,6.497397254,0.002196478,0.173709933,1.264451614,0.642329906,0.001920032,0,2
SFU07,control,submax35,pre,0.4969055,13.8366061,6.261385406,0.002264247,0.173088,1.308147953,0.4969055,0.001534588,0,3
SFU07,control,submax35,pre,0.556907508,11.74146626,8.845297668,0.002708414,0.172478142,1.570294339,0.556907508,0.001886586,0,4
SFU07,control,submax35,pre,0.754983691,9.413530826,10.22796852,0.002411076,0.172741994,1.395767293,0.754983691,0.002162686,0,5
SFU07,control,submax35,pre,0.590437502,9.555625792,8.671414752,0.002656314,0.173429629,1.53163769,0.590437502,0.001600023,0,6
SFU07,control,submax35,post,0.660799189,6.72312636,21.75493756,0.012128494,0.134981402,8.985307586,0.660799189,0.001455415,0,1
SFU07,control,submax35,post,0.679995794,9.350134207,9.110522465,0.001339887,0.142298139,0.941605278,0.679995794,0.001257883,0,2
SFU07,control,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU07,control,submax35,post,0.522878959,8.94623256,9.853390369,0.002569975,0.143355824,1.792724461,0.522878959,0.00161938,0,4
SFU07,control,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU07,control,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU08,stretch,submax10,before,2.984784657,51.96958388,7.509566862,0.001276961,0.064717489,1.973130535,2.984784657,0.000764864,0,1
SFU08,stretch,submax10,before,2.568250898,52.38361326,6.271479559,0.001207026,0.065505082,1.842644332,2.568250898,0.000676435,0,2
SFU08,stretch,submax10,before,2.594048256,50.66472727,6.268971405,0.001043582,0.065221646,1.600054885,2.594048256,0.000525647,0,3
SFU08,stretch,submax10,before,2.245347313,49.93359529,5.798362819,0.00100467,0.065969907,1.522921165,2.245347313,0.000662691,0,4
SFU08,stretch,submax10,before,2.364482438,48.96625397,6.362594054,0.001346493,0.065755834,2.047716866,2.364482438,0.000796716,0,5
SFU08,stretch,submax10,before,3.516212897,50.54616933,8.883189762,0.001969534,0.065908185,2.988299801,3.516212897,0.001324146,0,6
SFU08,stretch,submax10,pre,2.014840175,71.02962739,9.07011195,0.001406065,0.068148838,2.063225964,2.014840175,0.000815989,0,1
SFU08,stretch,submax10,pre,2.632726772,72.56507445,4.291431292,0.001014756,0.068496343,1.481475023,2.632726772,0.000673643,0,2
