subject,day,level,time,f_sd,cst_sd,fpc_sd,f_cst_r,fpc_cst_r,f_fpc_r,w
SFU09,control,submax10,before,0.000376444,3.42111108,0,0,0,0,6
SFU09,control,submax10,pre,0.000922298,2.681485847,0.009416635,0.669930261,0.857528675,0.846698963,1
SFU09,control,submax10,pre,0.001225511,4.036767562,0.009754115,0.876971133,0.96052732,0.879587193,2
SFU09,control,submax10,pre,0.00125358,4.011420108,0.009771096,0.768903409,0.828049723,0.862689582,3
SFU09,control,submax10,pre,0.00088936,3.21185467,0.009699951,0.770036039,0.923357142,0.758260645,4
SFU09,control,submax10,pre,0.000938233,3.516103172,0.009647313,0.621879392,0.770291989,0.866264173,5
SFU09,control,submax10,pre,0.000830606,3.256112369,0.009748321,0.64341161,0.939000892,0.818590449,6
SFU09,control,submax10,post,0.000633108,1.718304263,0.008658981,0.707201766,0.522638428,0.466278639,1
SFU09,control,submax10,post,0.000756702,2.289463969,0.009485037,0.736088354,0.890720232,0.851235774,2
SFU09,control,submax10,post,0.000676639,2.547165619,0.009438009,0.59691786,0.918049966,0.620187547,3
SFU09,control,submax10,post,0.000828843,2.159230514,0.009133549,0.489405069,0.679452279,0.688518591,4
SFU09,control,submax10,post,0.000616821,2.424511165,0.009294323,0.677737462,0.880012458,0.606742153,5
SFU09,control,submax10,post,0.000522333,2.079462458,0.009402734,0.576090952,0.915439296,0.713530577,6
SFU09,control,submax35,before,0.001578485,5.507388142,0,0,0,0,1
SFU09,control,submax35,before,0.001481279,3.484197836,0,0,0,0,2
SFU09,control,submax35,before,0.001454448,2.060905655,0,0,0,0,3
SFU09,control,submax35,before,0.002747533,11.91056904,0,0,0,0,4
SFU09,control,submax35,before,0.001732436,17.38865355,0,0,0,0,5
SFU09,control,submax35,before,0.001937573,11.13222969,0,0,0,0,6
SFU09,control,submax35,pre,0.001649212,2.092627066,0.009631173,0.75554185,0.905634173,0.78155098,1
SFU09,control,submax35,pre,0.002090214,2.559420245,0.009657846,0.829392997,0.939125706,0.875689342,2
SFU09,control,submax35,pre,0.001733747,2.026466241,0.00703278,0.560268638,0.673481782,0.716262102,3
SFU09,control,submax35,pre,0.002754934,2.95993635,0.008852421,0.732245889,0.78539801,0.70487094,4
SFU09,control,submax35,pre,0.001431955,2.82771406,0.008857317,0.763035155,0.871416005,0.654286411,5
SFU09,control,submax35,pre,0.002044412,2.372407932,0.008374822,0.721545376,0.780173149,0.796379579,6
SFU09,control,submax35,post,0.002329608,1.636940008,0.008131624,0.625674039,0.702759274,0.644643089,1
SFU09,control,submax35,post,0.001541539,1.914901629,0.00874054,0.613704743,0.76846293,0.784475534,2
SFU09,control,submax35,post,0.002096077,2.154024485,0.006471556,0.574972965,0.679624886,0.116500023,3
SFU09,control,submax35,post,0.001161946,1.509891263,0.008523769,0.564333088,0.702531324,0.177796808,4
SFU09,control,submax35,post,0.001736097,1.90455591,0.007438851,0.425719136,0.755588039,0.159589591,5
SFU09,control,submax35,post,0.001747571,1.879807127,0.008496373,0.56365744,0.729783883,0.796187859,6
SFU10,stretch,submax10,before,0.000477596,7.028708266,0,0,0,0,1
SFU10,stretch,submax10,before,0.001016235,5.875215953,0,0,0,0,2
SFU10,stretch,submax10,before,0.000390171,1.942622323,0.008559145,0.658419848,0.612022236,0.629904415,3
SFU10,stretch,submax10,before,0.000360234,1.352873457,0.006330375,0.478872517,0.236743766,0.501374588,4
SFU10,stretch,submax10,before,0.000564467,2.120437671,0.006561841,0.368967554,0.395871622,0.584218353,5
SFU10,stretch,submax10,before,0.000609769,2.786297647,0.009263259,0.722300271,0.929016237,0.815577616,6
SFU10,stretch,submax10,pre,0.000699384,18.89493149,0,0,0,0,1
SFU10,stretch,submax10,pre,0.000718749,6.817137511,0,0,0,0,2
SFU10,stretch,submax10,pre,0.0015854,11.73986179,0,0,0,0,3
SFU10,stretch,submax10,pre,0.000746805,7.017306526,0,0,0,0,4
SFU10,stretch,submax10,pre,0.000884003,29.1095658,0,0,0,0,5
SFU10,stretch,submax10,pre,0.000927978,31.00439072,0,0,0,0,6
SFU10,stretch,submax10,post,0.001040543,10.9656028,0,0,0,0,1
SFU10,stretch,submax10,post,0.000849525,3.679300294,0.009496915,0.735783454,0.644157991,0.733671098,2
SFU10,stretch,submax10,post,0.000784041,14.89743824,0,0,0,0,3
SFU10,stretch,submax10,post,0.001052862,12.78808811,0,0,0,0,4
SFU10,stretch,submax10,post,0.000751698,3.714768195,0.008336742,0.608841235,0.602969197,0.744688422,5
SFU10,stretch,submax10,post,0.000913256,2.443499441,0.009292782,0.762989169,0.786111916,0.904339357,6
SFU10,stretch,submax35,before,0.002751109,6.224970805,0,0,0,0,1
SFU10,stretch,submax35,before,0.002017027,1.804750847,0.009155242,0.694221952,0.746576677,0.842255949,2
SFU10,stretch,submax35,before,0.001552829,1.686880348,0.008655473,0.722170887,0.854859418,0.787570415,3
SFU10,stretch,submax35,before,0.00180824,2.370540533,0.009423766,0.792353619,0.93686219,0.825390408,4
SFU10,stretch,submax35,before,0.001310633,1.874165498,0.008969382,0.661075171,0.761428631,0.71433511,5
SFU10,stretch,submax35,before,0.002612698,7.572269521,0,0,0,0,6
SFU10,stretch,submax35,pre,0.001989045,14.21809664,0,0,0,0,1
SFU10,stretch,submax35,pre,0.001943623,10.00545496,0,0,0,0,2
SFU10,stretch,submax35,pre,0.002543474,5.394129789,0,0,0,0,3
SFU10,stretch,submax35,pre,0.002526505,7.609375196,0,0,0,0,4
SFU10,stretch,submax35,pre,0.001988478,6.172238422,0,0,0,0,5
SFU10,stretch,submax35,pre,0.004333284,7.084332487,0,0,0,0,6
SFU10,stretch,submax35,post,0.002394394,0.970667889,0.005277824,0.529285184,0.197410915,0.545540494,1
SFU10,stretch,submax35,post,0.004757821,1.652414847,0.008371538,0.626307221,0.854362397,0.819038956,2
SFU10,stretch,submax35,post,0.003792642,1.453286384,0.008598524,0.713673302,0.782292794,0.8333216,3
SFU10,stretch,submax35,post,0.003334797,10.53935991,0,0,0,0,4
SFU10,stretch,submax35,post,0.003019088,5.169246669,0,0,0,0,5
SFU10,stretch,submax35,post,0.002871818,9.573671257,0,0,0,0,6
SFU10,control,submax10,before,0.0013933,2.420243192,0.008855567,0.617040334,0.816864465,0.787775436,1
SFU10,control,submax10,before,0.000967281,2.997542334,0.009496293,0.773457961,0.695693567,0.833614078,2
SFU10,control,submax10,before,0.000619763,4.988389315,0,0,0,0,3
SFU10,control,submax10,before,0.000637157,2.215230888,0.009410604,0.757194086,0.788399311,0.73039935,4
SFU10,control,submax10,before,0.000573348,2.190811447,0.00940245,0.419253826,0.594052929,0.839175009,5
SFU10,control,submax10,before,0.001009195,3.312459267,0.009733723,0.905554271,0.896093691,0.870657144,6
SFU10,control,submax10,pre,0.001070625,1.988325747,0.009538981,0.752282275,0.926950588,0.684485391,1
SFU10,control,submax10,pre,0.000689223,3.179719116,0,0,0,0,2
SFU10,control,submax10,pre,0.001076099,2.041389843,0.008986687,0.762317722,0.883333387,0.737333435,3
SFU10,control,submax10,pre,0.000762308,1.725637717,0.008709868,0.737906173,0.811378457,0.807653662,4
SFU10,control,submax10,pre,0.000626151,1.498131049,0.008881133,0.748447242,0.860818541,0.699171543,5
SFU10,control,submax10,pre,0.000842442,1.888568735,0.008740874,0.561255465,0.815647224,0.433306193,6
SFU10,control,submax10,post,0.000920404,1.469495432,0.008603993,0.690247316,0.849525333,0.518240223,1
SFU10,control,submax10,post,0.000928838,1.399211271,0.007683223,0.583108281,0.512770239,0.37359504,2
SFU10,control,submax10,post,0.001916138,2.313533982,0.009091098,0.899350895,0.787062653,0.770614277,3
SFU10,control,submax10,post,0.000636352,1.746020184,0.008462044,0.506695497,0.742881857,0.462163912,4
SFU10,control,submax10,post,0.000899074,2.277713387,0.00908858,0.727551597,0.812730914,0.730771007,5
SFU10,control,submax10,post,0.000784602,1.871947495,0.008267787,0.696467623,0.771808133,0.761642424,6
SFU10,control,submax35,before,0.006584483,1.734707592,0.004184902,0.763837737,0.303703252,0.417999271,1
SFU10,control,submax35,before,0.002603149,1.186436824,0.006630693,0.639050309,0.773909803,0.745886885,2
SFU10,control,submax35,before,0.001900524,1.117199018,0.008145654,0.679239969,0.701227132,0.468440204,3
SFU10,control,submax35,before,0.002110887,1.354102887,0.009009326,0.575277142,0.683478218,0.493622364,4
SFU10,control,submax35,before,0.000946714,0.738387618,0.008318787,0.42861376,0.644395582,0.422444184,5
SFU10,control,submax35,before,0.001649002,0.805397765,0.008001399,0.626555256,0.754791619,0.770381402,6
SFU10,control,submax35,pre,0.001723136,0.582442329,0.004335579,0.500952735,0.200402936,0.323378708,1
SFU10,control,submax35,pre,0.001569118,0.691783392,0.007877309,0.741760456,0.759671083,0.668310421,2
SFU10,control,submax35,pre,0.003320253,0.918308096,0.008867913,0.607393789,0.870803094,0.791621528,3
SFU10,control,submax35,pre,0.001783046,0.769425429,0.008366413,0.622488849,0.81608754,0.599088813,4
SFU10,control,submax35,pre,0.001458207,0.661467086,0.0081289,0.687694007,0.858684401,0.639921737,5
SFU10,control,submax35,pre,0.002228908,0.999230645,0.008900716,0.67148107,0.844665607,0.592612972,6
SFU10,control,submax35,post,0.00195772,0.84836531,0.007180045,0.623398405,0.321432208,0.704783226,1
SFU10,control,submax35,post,0.002642426,0.986261584,0.007891651,0.571637984,0.524094588,0.722961927,2
SFU10,control,submax35,post,0.002542096,1.05525225,0.009009139,0.844371247,0.904746582,0.790222726,3
SFU10,control,submax35,post,0.002734443,1.013412717,0.008105382,0.661774127,0.831167433,0.654702633,4
SFU10,control,submax35,post,0.002098589,0.963740506,0.007975168,0.476670192,0.821127363,0.649636628,5
SFU10,control,submax35,post,0.00379336,1.074071053,0.008802472,0.824637287,0.865865887,0.851068351,6
SFU11,stretch,submax10,before,0.001024477,0.95584589,0.008965463,0.571007575,0.429713575,0.717249989,1
SFU11,stretch,submax10,before,0.000670919,0.601797706,0.009256576,0.430893169,0.908141196,0.515800723,2
SFU11,stretch,submax10,before,0.000759994,0.824507124,0.009515988,0.739381538,0.707347951,0.669256303,3
SFU11,stretch,submax10,before,0.000801549,0.844847402,0.008905046,0.74407235,0.925747711,0.700992905,4
SFU11,stretch,submax10,before,0.00084044,1.488411625,0.009670664,0.695461209,0.87438972,0.814438675,5
SFU11,stretch,submax10,before,0.000693398,1.194968184,0.009057596,0.472491813,0.718778346,0.684330046,6
SFU11,stretch,submax10,pre,0.000654251,1.004224834,0.008946727,0.457660291,0.873621879,0.494579215,1
SFU11,stretch,submax10,pre,0.000933745,1.248484305,0.007144147,0.601562223,0.764519439,0.799249065,2
SFU11,stretch,submax10,pre,0.000841683,1.780533903,0.00932154,0.678746052,0.918132398,0.725619047,3
SFU11,stretch,submax10,pre,0.000637158,1.030520773,0.00826469,0.194918846,0.528331145,0.179329994,4
SFU11,stretch,submax10,pre,0.000832894,1.601307522,0.00874693,0.591755319,0.923809262,0.573518177,5
SFU11,stretch,submax10,pre,0.000986222,1.623271872,0.00932725,0.646708557,0.807218164,0.491586531,6
SFU11,stretch,submax10,post,0.000630118,1.149199958,0.008876514,0.418301414,0.776061365,0.357845348,1
SFU11,stretch,submax10,post,0.001055238,1.453854337,0.007490107,0.297898767,0.771593674,0.296231241,2
SFU11,stretch,submax10,post,0.001019193,1.299220031,0.008908096,0.619907467,0.733407358,0.46112358,3
SFU11,stretch,submax10,post,0.000963171,1.462228229,0.009593743,0.692416206,0.763582635,0.758909543,4
SFU11,stretch,submax10,post,0.000850306,0.791673801,0.009693956,0.613522392,0.837916732,0.679213222,5
SFU11,stretch,submax10,post,0.000844146,1.084708227,0.009665243,0.753514477,0.965360604,0.779164698,6
SFU11,stretch,submax35,before,0.002590556,0.60230048,0.009492132,0.310429878,0.132830681,0.330205504,1
SFU11,stretch,submax35,before,0.003345688,1.662346641,0.009262609,0.727079955,0.784907527,0.698498455,2
SFU11,stretch,submax35,before,0.003306863,1.075054047,0.009343511,0.720367128,0.891883887,0.60231462,3
SFU11,stretch,submax35,before,0.002404835,1.27221046,0.00946534,0.841334359,0.897541801,0.770288474,4
SFU11,stretch,submax35,before,0.002490271,0.907237091,0.009045197,0.710098005,0.934876313,0.688383285,5
SFU11,stretch,submax35,before,0.00192096,0.965665604,0.009130948,0.283413718,0.855116837,0.488500465,6
SFU11,stretch,submax35,pre,0.004349828,1.224676191,0.009708639,0.119880093,0.788642687,-0.133333948,1
SFU11,stretch,submax35,pre,0.003158727,0.811292571,0.009399554,0.093337547,0.745808505,-0.109010522,2
SFU11,stretch,submax35,pre,0.002320985,0.946672772,0.009527205,0.239492489,0.840440236,0.222708298,3
SFU11,stretch,submax35,pre,0.003998046,0.982628665,0.009086543,0.152142335,0.88322451,0.145477118,4
SFU11,stretch,submax35,pre,0.002360506,1.084009762,0.009608243,0.514798816,0.895964313,0.529850401,5
SFU11,stretch,submax35,pre,0.003035018,1.33985821,0.009733189,-0.027199384,0.970070074,0.051900624,6
SFU11,stretch,submax35,post,0.001997205,0.611048992,0.003827028,0.148287952,0.147644779,0.559382074,1
SFU11,stretch,submax35,post,0.002847886,0.647256135,0.006178422,0.366983793,0.488260549,0.141399521,2
SFU11,stretch,submax35,post,0.002801914,0.552838761,0.00725792,0.541219711,0.421203906,0.542502641,3
SFU11,stretch,submax35,post,0.001112542,0.621851818,0.008789719,0.117584022,0.90066555,0.033807945,4
SFU11,stretch,submax35,post,0.002129806,0.410332283,0.008185479,0.468684399,0.706381852,0.580670525,5
SFU11,stretch,submax35,post,0.002283303,0.579293721,0.007229061,0.245855733,0.778213612,0.559185489,6
SFU11,control,submax10,before,0.001315895,0.350217812,0.009346437,0.681534817,0.907211412,0.61867892,1
SFU11,control,submax10,before,0.00133932,0.39071637,0.009643793,0.61667929,0.772223259,0.741552291,2
SFU11,control,submax10,before,0.001208959,0.477877572,0,0,0,0,3
SFU11,control,submax10,before,0.001465736,0.56865297,0.009879063,0.77280447,0.814480142,0.75752903,4
SFU11,control,submax10,before,0.00148134,0.497346548,0.009780883,0.614323937,0.857690374,0.670644318,5
SFU11,control,submax10,before,0.000846823,0.734639327,0,0,0,0,6
SFU11,control,submax10,pre,0.000794943,0.170630904,0,0,0,0,1
SFU11,control,submax10,pre,0.001162566,0.186082547,0,0,0,0,2
SFU11,control,submax10,pre,0.000720821,0.198785313,0,0,0,0,3
SFU11,control,submax10,pre,0.000803846,0.181730562,0,0,0,0,4
SFU11,control,submax10,pre,0.001086193,0.213556269,0,0,0,0,5
SFU11,control,submax10,pre,0.000936124,0.349551499,0,0,0,0,6
SFU11,control,submax10,post,0.001011906,0.278801388,0,0,0,0,1
SFU11,control,submax10,post,0.000954535,0.190066641,0.009360009,0.109377966,0.780299971,0.185184342,2
SFU11,control,submax10,post,0.001151118,0.371456567,0.009191389,0.324296522,0.779097871,0.349518908,3
SFU11,control,submax10,post,0.001201534,0.248301973,0.009047992,0.359781598,0.718865665,0.281820366,4
SFU11,control,submax10,post,0.001361071,0.208111699,0.007477857,0.189180793,0.260824849,0.000443365,5
SFU11,control,submax10,post,0.001771246,0.186546502,0.007238684,0.413140505,0.193535018,-0.207230611,6
SFU11,control,submax35,before,0.002584535,0.400503296,0,0,0,0,1
SFU11,control,submax35,before,0.002644892,0.803320506,0.009348352,0.415280032,0.883190829,0.336950651,2
SFU11,control,submax35,before,0.002823376,0.63861651,0.00926711,0.808003362,0.852982951,0.778943836,3
SFU11,control,submax35,before,0.0024623,0.752933636,0.009052862,0.63955739,0.910402675,0.63067269,4
SFU11,control,submax35,before,0.002879386,0.703984834,0.009571618,0.450776697,0.821183211,0.618445961,5
SFU11,control,submax35,before,0.002748289,0.883642727,0.009684201,0.751923798,0.941797154,0.746202458,6
SFU11,control,submax35,pre,0.003472763,0.013368758,0,0,0,0,1
SFU11,control,submax35,pre,0.002090273,0.109445574,0,0,0,0,2
SFU11,control,submax35,pre,0.003122432,0.489104202,0,0,0,0,3
SFU11,control,submax35,pre,0.003213908,0.720180157,0.00968437,0.149742276,0.744479936,0.328087954,4
SFU11,control,submax35,pre,0.004378001,0.719016498,0.00964989,0.648758545,0.949831654,0.767393767,5
SFU11,control,submax35,pre,0.002497556,0.822519079,0.008908399,0.621020692,0.92580796,0.714214591,6
SFU11,control,submax35,post,0.002053462,0.736252096,0,0,0,0,1
SFU11,control,submax35,post,0.003308593,1.714340124,0,0,0,0,2
SFU11,control,submax35,post,0.001604111,0.619728503,0.009405649,-0.103779587,0.899701241,0.102455692,3
SFU11,control,submax35,post,0.002118268,0.462636334,0.008873629,-0.05057247,0.870980908,-0.013538718,4
SFU11,control,submax35,post,0.002825474,0.36798206,0.009338978,0.228369559,0.809334177,0.115387203,5
SFU11,control,submax35,post,0.004311077,0.54555159,0.009188838,0.430629076,0.950326369,0.446163612,6
SFU12,stretch,submax10,before,0.000592886,5.343232035,0,0,0,0,1
SFU12,stretch,submax10,before,0.000727933,3.185247782,0,0,0,0,2
SFU12,stretch,submax10,before,0.000424333,6.907733953,0,0,0,0,3
SFU12,stretch,submax10,before,0.000442103,5.185259238,0,0,0,0,4
SFU12,stretch,submax10,before,0.000427495,4.518476916,0,0,0,0,5
SFU12,stretch,submax10,before,0.000369952,4.432343793,0,0,0,0,6
SFU12,stretch,submax10,pre,0.000311096,1.304420247,0.008137408,0.636200732,0.823876338,0.524148865,1
SFU12,stretch,submax10,pre,0.000382979,1.826804344,0.009526271,0.836235068,0.913071378,0.880695593,2
SFU12,stretch,submax10,pre,0.000286081,1.209577985,0.00924126,0.437336095,0.748747741,0.73793276,3
SFU12,stretch,submax10,pre,0.000415976,1.456469054,0.008851667,0.588184383,0.911881767,0.691586534,4
SFU12,stretch,submax10,pre,0.000214923,1.200869882,0.00687208,0.652562621,0.574441925,0.198725062,5
SFU12,stretch,submax10,pre,0.000286304,1.062572689,0.008974914,0.640067262,0.823385225,0.755465569,6
SFU12,stretch,submax10,post,0.000687102,3.684179626,0,0,0,0,1
SFU12,stretch,submax10,post,0.000589826,3.046118686,0,0,0,0,2
SFU12,stretch,submax10,post,0.000628365,8.310668588,0,0,0,0,3
SFU12,stretch,submax10,post,0.000336223,2.872162615,0,0,0,0,4
SFU12,stretch,submax10,post,0.000599059,2.444766607,0,0,0,0,5
SFU12,stretch,submax10,post,0.000546671,2.138461344,0.00938636,0.864353299,0.887814505,0.878855069,6
SFU12,stretch,submax35,before,0.001309707,2.863732415,0.009146661,0.85521563,0.861927929,0.734549061,1
SFU12,stretch,submax35,before,0.001501117,2.667775148,0.00892896,0.678417101,0.890054135,0.725713562,2
SFU12,stretch,submax35,before,0.000882426,2.147544482,0.009155264,0.548513687,0.92322517,0.554048163,3
SFU12,stretch,submax35,before,0.001091668,3.170456019,0.00957505,0.860693564,0.896221741,0.819118507,4
SFU12,stretch,submax35,before,0.001712645,2.761692697,0.009232957,0.775177504,0.827913839,0.787074794,5
SFU12,stretch,submax35,before,0.00123276,2.988416727,0.007244994,0.762734715,0.690227405,0.772306074,6
SFU12,stretch,submax35,pre,0.002286837,3.759101492,0,0,0,0,1
SFU12,stretch,submax35,pre,0.001301874,10.69845868,0,0,0,0,2
SFU12,stretch,submax35,pre,0.001342289,12.82269689,0,0,0,0,3
SFU12,stretch,submax35,pre,0.002073881,8.952970891,0,0,0,0,4
SFU12,stretch,submax35,pre,0.001153227,8.613441569,0,0,0,0,5
SFU12,stretch,submax35,pre,0.001121021,8.158686833,0,0,0,0,6
SFU12,stretch,submax35,post,0.002274366,12.53147051,0,0,0,0,1
SFU12,stretch,submax35,post,0.001808222,11.04782558,0,0,0,0,2
SFU12,stretch,submax35,post,0.001497573,10.2078378,0,0,0,0,3
SFU12,stretch,submax35,post,0.002103422,8.640589667,0,0,0,0,4
SFU12,stretch,submax35,post,0.001028928,6.289580044,0,0,0,0,5
SFU12,stretch,submax35,post,0.001390161,7.346110092,0,0,0,0,6
SFU12,control,submax10,before,0.000575038,3.894104155,0,0,0,0,1
SFU12,control,submax10,before,0.000424058,2.085123373,0,0,0,0,2
SFU12,control,submax10,before,0.000448645,1.806192765,0,0,0,0,3
SFU12,control,submax10,before,0.000334686,2.2277707,0,0,0,0,4
SFU12,control,submax10,before,0.000150963,0.797499834,0,0,0,0,5
SFU12,control,submax10,before,0.000371843,1.20411122,0.009358934,0.466560911,0.743841343,0.584076619,6
SFU12,control,submax10,pre,0.000601011,0.694125448,0.007431755,0.172217182,0.515383877,0.508832781,1
SFU12,control,submax10,pre,0.000488805,0.75117122,0.005798082,0.460017238,0.550343224,0.466647771,2
SFU12,control,submax10,pre,0.000254391,0.909795876,0.007620714,0.589968234,0.751466087,0.707471747,3
SFU12,control,submax10,pre,0.000270439,1.000999622,0.008589823,0.620791224,0.766678074,0.563023137,4
SFU12,control,submax10,pre,0.000373683,0.679270143,0.007985486,0.435833519,0.623338746,0.577747855,5
SFU12,control,submax10,pre,0.000307373,1.009637141,0.007411062,0.238487419,0.580892704,0.381023013,6
SFU12,control,submax10,post,0.000521706,2.387918502,0,0,0,0,1
SFU12,control,submax10,post,0.0004294,1.61816267,0,0,0,0,2
SFU12,control,submax10,post,0.000515046,3.166398901,0,0,0,0,3
SFU12,control,submax10,post,0.000529429,2.11926721,0,0,0,0,4
SFU12,control,submax10,post,0.000284279,1.574135636,0,0,0,0,5
SFU12,control,submax10,post,0.000374197,0.929960617,0.007299863,-0.046356003,0.811551181,-0.144627319,6
SFU12,control,submax35,before,0.001877873,1.72536417,0.008671386,0.509988041,0.391091504,0.090228201,1
SFU12,control,submax35,before,0.001699267,1.789654589,0.009302124,0.757129252,0.897721101,0.764759155,2
SFU12,control,submax35,before,0.002142379,2.459379331,0.00953117,0.887857641,0.952234557,0.853742153,3
SFU12,control,submax35,before,0.001427093,2.069945255,0.009240967,0.862763774,0.863514054,0.764011682,4
SFU12,control,submax35,before,0.001908544,2.501288233,0.009645047,0.881141568,0.948881807,0.88976284,5
SFU12,control,submax35,before,0.002257547,2.303762283,0.009625347,0.761292168,0.928433935,0.77452887,6
SFU12,control,submax35,pre,0.00227801,1.643475138,0.00706021,0.406389243,0.27343768,0.378025069,1
SFU12,control,submax35,pre,0.001870678,2.181149053,0.009518441,0.801932642,0.894155441,0.859986465,2
SFU12,control,submax35,pre,0.001791841,1.979136322,0.009196778,0.665999387,0.912169977,0.753543009,3
SFU12,control,submax35,pre,0.003161203,2.10101314,0.009318961,0.592932531,0.822730016,0.650131479,4
SFU12,control,submax35,pre,0.002489177,1.800018572,0.008190002,0.793720774,0.825990328,0.850107332,5
SFU12,control,submax35,pre,0.001911825,1.317319383,0.008515097,0.440972109,0.492905501,0.328221813,6
SFU12,control,submax35,post,0.002014737,1.74695488,0.007668327,0.65099896,0.782136506,0.664853811,1
SFU12,control,submax35,post,0.001769578,1.5066102,0.00611882,0.45691149,0.478313695,0.724657504,2
SFU12,control,submax35,post,0.002293699,2.096913465,0.008711144,0.784126124,0.805967998,0.720463953,3
SFU12,control,submax35,post,0.001431886,1.974756868,0.009557299,0.873914641,0.913954802,0.795467754,4
SFU12,control,submax35,post,0.001880715,1.791717543,0.009207283,0.836716851,0.893325145,0.881512171,5
SFU12,control,submax35,post,0.001541223,1.611821916,0.00850051,0.664466396,0.775712499,0.37634569,6
SFU15,stretch,submax10,before,0.000657306,2.499783005,0.009642299,0.699394643,0.898831575,0.541556188,1
SFU15,stretch,submax10,before,0.00043243,3.326328503,0.009575826,0.595689012,0.947844734,0.693521713,2
SFU15,stretch,submax10,before,0.000447643,2.238700638,0.009208899,0.287478759,0.877194434,0.069931832,3
SFU15,stretch,submax10,before,0.00041275,1.743431739,0.009061565,0.272057249,0.691166964,0.65763985,4
SFU15,stretch,submax10,before,0.000518127,2.69415423,0.00942706,0.565292751,0.900249416,0.555214253,5
SFU15,stretch,submax10,before,0.000536558,3.164659545,0.00959646,0.399048851,0.917436966,0.504129014,6
SFU15,stretch,submax10,pre,0.000552977,2.317549322,0.009087235,0.686207248,0.902766185,0.70241441,1
SFU15,stretch,submax10,pre,0.00058055,2.750303123,0.009385717,0.784627197,0.897933026,0.738556493,2
SFU15,stretch,submax10,pre,0.000713083,3.140464972,0.009065417,0.507159421,0.706050601,0.235452065,3
SFU15,stretch,submax10,pre,0.000433859,2.140111934,0.007418718,0.305402427,0.295284602,0.007469214,4
SFU15,stretch,submax10,pre,0.000545781,2.842322511,0.007514065,0.649250807,0.836368524,0.710225973,5
SFU15,stretch,submax10,pre,0.000483321,2.730153158,0.008497561,0.615228766,0.733971907,0.770946111,6
SFU15,stretch,submax10,post,0.000669876,1.973898974,0.009417177,0.703096136,0.895792387,0.652446045,1
SFU15,stretch,submax10,post,0.000695883,2.813106736,0.009633502,0.758527598,0.881195772,0.730774358,2
SFU15,stretch,submax10,post,0.000520578,2.514852628,0.008425274,0.616877667,0.550409757,0.629331469,3
SFU15,stretch,submax10,post,0.000601644,3.084142603,0.009713082,0.807591686,0.96837035,0.836431344,4
SFU15,stretch,submax10,post,0.000568369,3.184224777,0.009636129,0.799840141,0.954903906,0.834740911,5
SFU15,stretch,submax10,post,0.001024664,2.411849591,0.009551568,0.684886669,0.861973427,0.682907649,6
SFU15,stretch,submax35,before,0.002211984,1.848980907,0.009535234,0.859478511,0.986219649,0.88523777,1
SFU15,stretch,submax35,before,0.001788512,1.971406997,0.009196214,0.769861883,0.851753501,0.685672292,2
SFU15,stretch,submax35,before,0.001549097,1.930480256,0.007896416,0.770307169,0.840957031,0.81594396,3
SFU15,stretch,submax35,before,0.001050761,1.761782136,0.009690755,0.750334696,0.980856312,0.726790173,4
SFU15,stretch,submax35,before,0.001519836,1.780583672,0.009488949,0.719611363,0.846513291,0.772489839,5
SFU15,stretch,submax35,before,0.001521086,1.681667826,0.009628491,0.638822481,0.938009637,0.751383462,6
SFU15,stretch,submax35,pre,0.003026855,2.039078676,0.008437506,0.696604815,0.648703918,0.738848787,1
SFU15,stretch,submax35,pre,0.00226669,2.479829755,0.009172926,0.365918081,0.77848934,0.509191071,2
SFU15,stretch,submax35,pre,0.003541852,2.626932399,0.009200442,0.649352745,0.849657325,0.624694954,3
SFU15,stretch,submax35,pre,0.001841391,2.630573105,0.009434068,0.574692674,0.868294557,0.570900741,4
SFU15,stretch,submax35,pre,0.002612117,2.425550676,0.008943817,0.335170313,0.920069939,0.390267689,5
SFU15,stretch,submax35,pre,0.002438467,1.840614247,0.008482787,0.571313759,0.743688197,0.48290032,6
SFU15,stretch,submax35,post,0.003205806,2.469321902,0.008589036,0.739264379,0.936572399,0.651434913,1
SFU15,stretch,submax35,post,0.002555342,2.12521464,0.008211413,0.61055481,0.75753727,0.53941669,2
SFU15,stretch,submax35,post,0.002153331,2.756586697,0.009235701,0.627552791,0.953128965,0.524389516,3
SFU15,stretch,submax35,post,0.001329727,2.161156949,0.009110865,0.731308299,0.959565989,0.722756849,4
SFU15,stretch,submax35,post,0.002155327,2.203714174,0.009295414,0.665759465,0.935694643,0.612042921,5
SFU15,stretch,submax35,post,0.002526245,2.376817,0.008724096,0.548352026,0.778727776,0.440780032,6
SFU15,control,submax10,before,0.001035256,3.864809766,0.009601699,0.73580917,0.899307005,0.855388983,1
SFU15,control,submax10,before,0.000628174,7.331644641,0,0,0,0,2
SFU15,control,submax10,before,0.000724351,8.190423057,0,0,0,0,3
SFU15,control,submax10,before,0.00053322,2.179316553,0.007558453,0.261461324,0.78466352,0.346027559,4
SFU15,control,submax10,before,0.000415972,2.211555588,0.009190075,0.438213215,0.772767116,0.759921359,5
SFU15,control,submax10,before,0.000444657,2.747894409,0.009594374,0.512662067,0.950117586,0.637912186,6
SFU15,control,submax10,pre,0.0004494,2.018568888,0.009206703,0.639935334,0.84887586,0.71886492,1
SFU15,control,submax10,pre,0.000459522,2.062304032,0.007215481,0.594336751,0.425634336,0.686444997,2
